"familia","sector","estado","canton","provincia","num_cer","total_horas","total_cursos","volumen_capacitados","total_ganacias","mes","anio","%_asistencia","prediction(%_asistencia)"
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",40.0,240.0,1.0,40.0,10000.0,8.0,2021.0,1.7699115044247788,1.0181348636082619
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",11.0,66.0,1.0,11.0,2750.0,2.0,2020.0,0.4867256637168141,0.40002604883475507
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,2.0,4.0,250.0,9.0,2019.0,0.0442477876106194,0.008620563190882623
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",18.0,108.0,1.0,18.0,4500.0,11.0,2020.0,0.7964601769911505,0.686656069068343
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",2.0,12.0,1.0,2.0,500.0,3.0,2021.0,0.0884955752212389,0.07505070348643424
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,1.0,6.0,1500.0,11.0,2020.0,0.2654867256637168,0.29980072129192487
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",5.0,30.0,1.0,5.0,1250.0,9.0,2019.0,0.2212389380530973,0.10575739566943705
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",4.0,24.0,2.0,5.0,1000.0,2.0,2020.0,0.1769911504424778,0.16163521622102345
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",1.0,6.0,2.0,5.0,250.0,2.0,2020.0,0.0442477876106194,0.05782066365609646
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",2.0,12.0,2.0,3.0,500.0,1.0,2020.0,0.0884955752212389,0.007126669233096639
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,8.0,2021.0,0.0442477876106194,0.02888113879212435
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",3.0,18.0,1.0,3.0,750.0,12.0,2019.0,0.1327433628318584,0.12646970479675596
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,9.0,2020.0,0.0442477876106194,0.03642925048425534
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,1.0,6.0,1500.0,3.0,2022.0,0.2654867256637168,0.2967595786686645
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",18.0,108.0,1.0,18.0,4500.0,3.0,2022.0,0.7964601769911505,0.687337303250027
"actividades tipo servicios","actividades de alojamiento","habilitado","ibarra","imbabura",2.0,12.0,2.0,3.0,500.0,11.0,2021.0,0.0884955752212389,0.07971332132465543
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",3.0,18.0,1.0,3.0,750.0,9.0,2021.0,0.1327433628318584,0.12236714932815014
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",1.0,6.0,2.0,3.0,250.0,2.0,2021.0,0.0442477876106194,0.007512229818169747
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,1.0,6.0,1500.0,10.0,2020.0,0.2654867256637168,0.29980072129192487
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0442477876106194,0.03591708895928898
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",8.0,48.0,1.0,8.0,2000.0,10.0,2020.0,0.3539823008849557,0.3664135113541335
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,2.0,2020.0,0.0442477876106194,0.0026234184257220685
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,1.0,6.0,1500.0,5.0,2019.0,0.2654867256637168,0.3000986313455571
"actividades tipo servicios","actividades de alojamiento","habilitado","ibarra","imbabura",8.0,48.0,2.0,10.0,2000.0,2.0,2022.0,0.3539823008849557,0.19873851007751292
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",2.0,12.0,1.0,2.0,500.0,8.0,2021.0,0.0884955752212389,0.0681480901513198
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",35.0,210.0,2.0,38.0,8750.0,12.0,2020.0,1.5486725663716814,1.0128483793548584
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",5.0,30.0,2.0,6.0,1250.0,11.0,2020.0,0.2212389380530973,0.17772312806219198
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,12.0,2021.0,0.0442477876106194,0.02796910490718014
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",16.0,96.0,2.0,24.0,4000.0,3.0,2021.0,0.7079646017699115,0.7178886456891662
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",8.0,48.0,2.0,24.0,2000.0,3.0,2021.0,0.3539823008849557,0.03863646300656294
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,2.0,6.0,250.0,9.0,2019.0,0.0442477876106194,0.008620563190882623
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",4.0,24.0,1.0,4.0,1000.0,9.0,2019.0,0.1769911504424778,0.16084761108877793
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,11.0,2018.0,0.0442477876106194,0.03715624238484745
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,10.0,2018.0,0.0442477876106194,0.04695250273321401
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,9.0,2019.0,0.0442477876106194,0.03591708895928898
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,10.0,2018.0,0.0442477876106194,0.008620563190882623
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",42.0,252.0,1.0,42.0,10500.0,2.0,2021.0,1.8584070796460177,1.029666945555087
"productos textiles, cuero y calzado","fabricación de productos textiles","habilitado","ibarra","imbabura",4.0,24.0,1.0,4.0,1000.0,10.0,2018.0,0.1769911504424778,0.07644751393730483
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",4.0,24.0,1.0,4.0,1000.0,11.0,2019.0,0.1769911504424778,0.16084761108877793
"actividades tipo servicios","actividades de alojamiento","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,11.0,2020.0,0.0442477876106194,0.04242167588527375
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,7.0,2021.0,0.0442477876106194,0.023435098274242793
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,3.0,2020.0,0.0442477876106194,0.034899820132162154
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",2.0,12.0,1.0,2.0,500.0,3.0,2020.0,0.0884955752212389,0.06928723258520515
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,1.0,6.0,1500.0,8.0,2019.0,0.2654867256637168,0.29980072129192487
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",7.0,42.0,1.0,7.0,1750.0,1.0,2020.0,0.3097345132743362,0.32753927304757163
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",2.0,12.0,1.0,2.0,500.0,7.0,2019.0,0.0884955752212389,0.07636656413897365
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,11.0,2018.0,0.0442477876106194,0.03715624238484745
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",3.0,18.0,1.0,3.0,750.0,5.0,2019.0,0.1327433628318584,0.12976196536701828
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",9.0,54.0,1.0,9.0,2250.0,10.0,2018.0,0.3982300884955752,0.385561355988196
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",24.0,144.0,1.0,24.0,6000.0,9.0,2020.0,1.0619469026548671,0.7800148965685396
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",44.0,264.0,2.0,47.0,11000.0,9.0,2020.0,1.9469026548672568,1.070356034148469
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",3.0,18.0,2.0,4.0,750.0,10.0,2019.0,0.1327433628318584,0.08829796482118875
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,9.0,2020.0,0.0442477876106194,0.03642925048425534
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,3.0,5.0,250.0,4.0,2019.0,0.0442477876106194,0.03816908573444673
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","ibarra","imbabura",2.0,12.0,3.0,5.0,500.0,4.0,2019.0,0.0884955752212389,0.07781027729547825
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,9.0,2019.0,0.0442477876106194,0.03797413539209922
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","ibarra","imbabura",8.0,48.0,1.0,8.0,2000.0,6.0,2019.0,0.3539823008849557,0.1768627529798807
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",2.0,12.0,2.0,4.0,500.0,9.0,2017.0,0.0884955752212389,0.06523030700905404
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",2.0,12.0,2.0,4.0,500.0,9.0,2017.0,0.0884955752212389,0.06523030700905404
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,2.0,2018.0,0.0442477876106194,0.031793201818439434
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",5.0,30.0,1.0,5.0,1250.0,5.0,2018.0,0.2212389380530973,0.1788860010457058
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",10.0,60.0,1.0,10.0,2500.0,10.0,2018.0,0.4424778761061947,0.4028744353946451
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",2.0,12.0,4.0,9.0,500.0,10.0,2017.0,0.0884955752212389,0.08116472408310367
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",4.0,24.0,4.0,9.0,1000.0,10.0,2017.0,0.1769911504424778,0.02122566938064958
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,6.0,2018.0,0.0442477876106194,0.031629898282156524
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",6.0,36.0,2.0,11.0,1500.0,5.0,2018.0,0.2654867256637168,0.2883773464019243
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",5.0,30.0,2.0,11.0,1250.0,5.0,2018.0,0.2212389380530973,0.18253221197196873
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",4.0,24.0,4.0,16.0,1000.0,9.0,2017.0,0.1769911504424778,0.16869397905120714
"actividades de enseñanza","enseñanza","habilitado","ibarra","imbabura",1.0,6.0,4.0,16.0,250.0,9.0,2017.0,0.0442477876106194,0.06612324603688942
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,3.0,6.0,250.0,10.0,2017.0,0.0442477876106194,0.04228637568540146
"comercialización y venta de productos","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",2.0,12.0,3.0,6.0,500.0,10.0,2017.0,0.0884955752212389,0.02882534892669648
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,1.0,1.0,250.0,10.0,2017.0,0.0442477876106194,0.03715624238484745
