"familia","sector","estado","canton","provincia","total_cursos","volumen_capacitados","dia","mes","anio","total_ganacias","prediction(total_ganacias)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,10.0,11.0,3.0,2019.0,2500.0,2500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,16.0,28.0,2.0,2019.0,4000.0,4000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,58.0,14.0,11.0,2018.0,14500.0,14250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,4.0,6.0,11.0,2019.0,1000.0,1000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,86.0,21.0,11.0,2018.0,21500.0,22500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,50.0,2.0,10.0,2018.0,12500.0,12500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,9.0,21.0,10.0,2019.0,2250.0,2250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,27.0,4.0,7.0,2019.0,6750.0,6750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,40.0,2.0,7.0,2018.0,10000.0,10000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,39.0,2.0,4.0,2019.0,9750.0,9750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,14.0,11.0,6.0,2018.0,3500.0,3500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,15.0,31.0,5.0,2018.0,3750.0,3750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,11.0,27.0,3.0,2018.0,2750.0,2750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,62.0,23.0,7.0,2018.0,15500.0,15500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,16.0,28.0,1.0,2019.0,4000.0,4000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,26.0,16.0,7.0,2018.0,6500.0,6500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,27.0,14.0,8.0,2018.0,6750.0,6750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,12.0,26.0,10.0,2018.0,3000.0,3000.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,1.0,13.0,12.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,19.0,2.0,1.0,2020.0,4750.0,4750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,4.0,3.0,1.0,2020.0,1000.0,1000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,5.0,20.0,12.0,2019.0,1250.0,1250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,3.0,2.0,3.0,2020.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,6.0,17.0,3.0,2020.0,750.0,468.60730593607303
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,18.0,5.0,3.0,2020.0,4500.0,4500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,7.0,10.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,28.0,10.0,2019.0,250.0,250.0
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","quito","pichincha",1.0,6.0,14.0,12.0,2021.0,1500.0,1500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,2.0,22.0,11.0,2019.0,500.0,500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,3.0,2.0,10.0,2019.0,750.0,750.0
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","quito","pichincha",2.0,3.0,12.0,11.0,2020.0,250.0,369.9095022624434
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,2.0,11.0,12.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,24.0,27.0,1.0,2021.0,250.0,1457.112970711297
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,13.0,11.0,11.0,2019.0,3250.0,3250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,43.0,14.0,10.0,2020.0,500.0,2295.4545454545455
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,13.0,12.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,1.0,24.0,10.0,2019.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,5.0,26.0,12.0,2021.0,750.0,468.60730593607303
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,9.0,27.0,12.0,2020.0,2000.0,976.3681592039801
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,8.0,18.0,10.0,2020.0,500.0,976.3681592039801
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,25.0,21.0,2.0,2021.0,500.0,1457.112970711297
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,16.0,7.0,3.0,2020.0,250.0,2392.8571428571427
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,2.0,9.0,1.0,2020.0,500.0,500.0
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","quito","pichincha",2.0,11.0,1.0,11.0,2021.0,2500.0,1440.406976744186
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,5.0,3.0,6.0,2022.0,500.0,661.8421052631579
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",3.0,14.0,13.0,6.0,2022.0,1250.0,883.3333333333334
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,5.0,17.0,6.0,2022.0,250.0,661.8421052631579
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","latacunga","cotopaxi",2.0,7.0,19.0,7.0,2022.0,1250.0,976.3681592039801
"vehículos, automotores, carrocerías y sus partes","comercio y reparación de vehículos automotores y motocicletas","habilitado","azogues","cañar",1.0,3.0,1.0,2.0,2021.0,750.0,750.0
"actividades tipo servicios","reparación e instalación de maquinaria y equipo","habilitado","azogues","cañar",1.0,4.0,1.0,9.0,2021.0,1000.0,1000.0
"vehículos, automotores, carrocerías y sus partes","comercio y reparación de vehículos automotores y motocicletas","habilitado","azogues","cañar",1.0,1.0,12.0,2.0,2020.0,250.0,250.0
"metalmecánica","reparación e instalación de maquinaria y equipo","habilitado","azogues","cañar",1.0,1.0,28.0,6.0,2021.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","azogues","cañar",1.0,2.0,27.0,5.0,2019.0,500.0,500.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","azogues","cañar",1.0,2.0,1.0,9.0,2017.0,500.0,500.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","azogues","cañar",1.0,2.0,24.0,5.0,2017.0,500.0,500.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,1.0,24.0,6.0,2022.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",3.0,6.0,21.0,12.0,2021.0,750.0,468.60730593607303
"actividades tipo servicios","enseñanza","habilitado","quito","pichincha",3.0,6.0,21.0,12.0,2021.0,250.0,468.60730593607303
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,2.0,5.0,7.0,2022.0,500.0,500.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,1.0,13.0,7.0,2022.0,250.0,250.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,3.0,22.0,5.0,2022.0,750.0,750.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,2.0,19.0,11.0,2021.0,500.0,500.0
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,1.0,18.0,11.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",2.0,2.0,15.0,12.0,2021.0,250.0,250.0
"actividades comunitarias","actividades deportivas, de esparcimiento y recreativas","habilitado","quito","pichincha",1.0,1.0,9.0,11.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,1.0,24.0,2.0,2022.0,250.0,250.0
"actividades tipo servicios","enseñanza","desconocido","quito","pichincha",1.0,1.0,6.0,10.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,28.0,11.0,2019.0,250.0,250.0
"actividades comunitarias","otras actividades de servicios personales","desconocido","quito","pichincha",2.0,7.0,20.0,5.0,2021.0,250.0,976.3681592039801
"actividades tipo servicios","enseñanza","desconocido","quito","pichincha",1.0,1.0,27.0,11.0,2020.0,250.0,250.0
"construcción","construcción de edificios","desconocido","quito","pichincha",2.0,14.0,2.0,1.0,2021.0,250.0,1440.406976744186
"actividades comunitarias","otras actividades de servicios personales","desconocido","quito","pichincha",1.0,1.0,5.0,8.0,2021.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,20.0,11.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,11.0,22.0,10.0,2020.0,2500.0,1440.406976744186
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,4.0,10.0,7.0,2019.0,1000.0,1000.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,7.0,2.0,7.0,2019.0,1750.0,1750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,17.0,20.0,6.0,2019.0,4250.0,4250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,2.0,19.0,11.0,2020.0,250.0,250.0
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,2.0,19.0,11.0,2020.0,250.0,250.0
"actividades tipo servicios","enseñanza","desconocido","quito","pichincha",2.0,4.0,5.0,5.0,2021.0,250.0,495.253164556962
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","desconocido","quito","pichincha",2.0,70.0,11.0,3.0,2021.0,17000.0,8118.421052631579
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,21.0,8.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,21.0,12.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,10.0,27.0,9.0,2018.0,2500.0,2500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,1.0,18.0,9.0,2019.0,250.0,250.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,2.0,6.0,6.0,2019.0,500.0,500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,2.0,31.0,7.0,2019.0,500.0,500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,2.0,7.0,11.0,2018.0,500.0,500.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,3.0,17.0,1.0,2019.0,750.0,750.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",1.0,6.0,28.0,6.0,2019.0,1500.0,1500.0
