"area_familia","modalidad","fecha","canton","provincia","id_fact_oc_cp","id_razon_social","id_fecha","dia","tipo","especialidad_sector","curso_perfil","razon_social","estado","tipo_razon_social","fecha_resolucion","id_curso_perfil","carga_horaria","costo","mes","anio","num_cap_cer","total_ganancias","prediction(total_horas)"
"administración y legislación","presencial","31-12-2022","quito","pichincha",1197.0,247.0,7.0,31.0,"curso","atención y servicios de oficina","excelencia en atención al cliente","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",257.0,8.0,55.006984126984094,12.0,2022.0,69.59102674719585,32518.159058849335,440.0
"administración y legislación","presencial","31-12-2022","quito","pichincha",1198.0,247.0,7.0,31.0,"curso","administración general","fases de la contratación pública","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",241.0,20.0,137.51746031746023,12.0,2022.0,69.59102674719585,32518.159058849335,1752.0
"educación y capacitación","presencial","31-12-2022","quito","pichincha",1199.0,247.0,7.0,31.0,"curso","formación de instructores facilitadores monitores maestros guías formadores","formación de formadores","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",266.0,40.0,275.03492063492047,12.0,2022.0,69.59102674719585,32518.159058849335,3240.0
"administración y legislación","presencial","31-12-2022","quito","pichincha",1200.0,247.0,7.0,31.0,"curso","administración general","gestión pública","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",271.0,20.0,137.51746031746023,12.0,2022.0,69.59102674719585,32518.159058849335,1752.0
"administración y legislación","presencial","31-12-2022","quito","pichincha",1201.0,247.0,7.0,31.0,"curso","administración contable y de costos","manejo y control de bienes públicos","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",253.0,16.0,110.0139682539682,12.0,2022.0,69.59102674719585,32518.159058849335,1264.0
"administración y legislación","presencial","31-12-2022","quito","pichincha",1202.0,247.0,7.0,31.0,"curso","gestión del talento humano","planificación del talento humano","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",245.0,20.0,137.51746031746023,12.0,2022.0,69.59102674719585,32518.159058849335,1752.0
"finanzas comercio y ventas","presencial","31-12-2022","quito","pichincha",1203.0,247.0,7.0,31.0,"curso","marketing y ventas","técnicas efectivas en ventas","bravo intriago annabell cristina","calificado","operador de capacitación","9/5/2022",263.0,8.0,528.72,12.0,2022.0,69.59102674719585,32518.159058849335,458.0
"administración y legislación","presencial","31-12-2022","quito","pichincha",1204.0,262.0,7.0,31.0,"curso","administración general","metodología imesum","business intelligent iwalton cia. ltda.","calificado","operador de capacitación","18-03-2022",1765.0,40.0,275.03492063492047,12.0,2022.0,69.59102674719585,32518.159058849335,1920.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1205.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas contra incendios","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1096.0,8.0,528.72,12.0,2022.0,69.59102674719585,32518.159058849335,472.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1206.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","brigadas de primeros auxilios","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1099.0,8.0,528.72,12.0,2022.0,69.59102674719585,32518.159058849335,472.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1207.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","fundamentos de la seguridad y salud en el trabajo","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1101.0,8.0,528.72,12.0,2022.0,69.59102674719585,32518.159058849335,472.0
"procesos industriales","virtual","31-12-2022","quito","pichincha",1208.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","fundamentos de la seguridad y salud en el trabajo","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1111.0,8.0,104.48,12.0,2022.0,69.59102674719585,32518.159058849335,520.0
"procesos industriales","semipresencial","31-12-2022","quito","pichincha",1209.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos eléctricos","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1108.0,40.0,168.4,12.0,2022.0,69.59102674719585,32518.159058849335,2640.0
"procesos industriales","semipresencial","31-12-2022","quito","pichincha",1210.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos laborales","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1110.0,40.0,168.4,12.0,2022.0,69.59102674719585,32518.159058849335,2640.0
"procesos industriales","virtual","31-12-2022","quito","pichincha",1211.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de riesgos laborales","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1112.0,40.0,104.4,12.0,2022.0,69.59102674719585,32518.159058849335,2640.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1212.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención de trabajos en altura","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1104.0,16.0,528.8,12.0,2022.0,69.59102674719585,32518.159058849335,1512.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1213.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","prevención en el manejo de materiales y sustancias peligrosas","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1107.0,16.0,528.8,12.0,2022.0,69.59102674719585,32518.159058849335,1512.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1214.0,344.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","reglamento de seguridad y salud-organismos paritarios","capaglobs.a.","calificado","operador de capacitación","28-09-2022",1105.0,8.0,528.72,12.0,2022.0,69.59102674719585,32518.159058849335,472.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","quito","pichincha",1215.0,345.0,7.0,31.0,"curso","servicios de seguridad física guardianía","operación de protección de personas muy importantes 'pmi'","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2682.0,40.0,528.8000000000001,12.0,2022.0,69.59102674719585,32518.159058849335,3360.0
"procesos industriales","online","31-12-2022","quito","pichincha",1216.0,345.0,7.0,31.0,"curso","seguridad prevención de riesgos e higiene industrial","plan de emergencias y autoprotección","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2688.0,8.0,14.72,12.0,2022.0,69.59102674719585,32518.159058849335,472.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","quito","pichincha",1217.0,345.0,7.0,31.0,"curso","servicios de seguridad física guardianía","protección de instalaciones petroleras","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2685.0,40.0,528.8000000000001,12.0,2022.0,69.59102674719585,32518.159058849335,3360.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","quito","pichincha",1218.0,345.0,7.0,31.0,"curso","servicios de seguridad física guardianía","seguridad bancaria","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2683.0,40.0,528.8000000000001,12.0,2022.0,69.59102674719585,32518.159058849335,3360.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","quito","pichincha",1219.0,345.0,7.0,31.0,"curso","servicios de seguridad física guardianía","supervisión de seguridad privada","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2687.0,40.0,528.8000000000001,12.0,2022.0,69.59102674719585,32518.159058849335,3360.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","quito","pichincha",1220.0,345.0,7.0,31.0,"curso","servicios de seguridad física guardianía","uso progresivo de la fuerza y manejo de armas letales","capaseg cia. ltda.","calificado","operador de capacitación","15-11-2022",2684.0,40.0,528.8000000000001,12.0,2022.0,69.59102674719585,32518.159058849335,3360.0
"administración y legislación","presencial","31-12-2022","manta","manabi",1221.0,356.0,7.0,31.0,"curso","administración general","administración de cajas bancarias y comerciales","cardenas paz juan sebastian","calificado","operador de capacitación","18-04-2022",5310.0,40.0,1187.6,12.0,2022.0,69.59102674719585,32518.159058849335,19000.0
"administración y legislación","presencial","31-12-2022","manta","manabi",1222.0,356.0,7.0,31.0,"curso","administración general","administración financiera, laboral, contable y tributaria","cardenas paz juan sebastian","calificado","operador de capacitación","18-04-2022",5309.0,40.0,1187.6,12.0,2022.0,69.59102674719585,32518.159058849335,1680.0
"administración y legislación","presencial","31-12-2022","manta","manabi",1223.0,356.0,7.0,31.0,"curso","administración general","administración gerencial y talento humano","cardenas paz juan sebastian","calificado","operador de capacitación","18-04-2022",5308.0,40.0,1187.6,12.0,2022.0,69.59102674719585,32518.159058849335,1680.0
"tecnologías de la información y comunicación","presencial","31-12-2022","quito","pichincha",1224.0,405.0,7.0,31.0,"curso","programas de escritorio","computación e internet","cecim","calificado","operador de capacitación","11/2/2022",3184.0,38.0,261.2831746031744,12.0,2022.0,69.59102674719585,32518.159058849335,2730.0
"procesos industriales","presencial","31-12-2022","quito","pichincha",1225.0,405.0,7.0,31.0,"curso","textil","patronaje y escalado","cecim","calificado","operador de capacitación","11/2/2022",3183.0,38.0,627.76,12.0,2022.0,69.59102674719585,32518.159058849335,2640.0
"educación y capacitación","presencial","31-12-2022","guayaquil","guayas",1226.0,445.0,7.0,31.0,"curso","idiomas","nivel intermedio b2","centro ecuatoriano norteamericano de guayaquil","calificado","operador de capacitación","27-09-2022",2668.0,576.0,2062.08,12.0,2022.0,69.59102674719585,32518.159058849335,4320.0
"industrias manufactureras","desconocida","31-12-2022","ibarra","imbabura",1227.0,464.0,7.0,31.0,"perfil","elaboración de comidas y platos preparados","preparación gastronómica de cocina","chachapoya cachiguango freddy bayardo","calificado","operador de capacitación","10/3/2022",5636.0,6.0,250.0,12.0,2022.0,69.59102674719585,32518.159058849335,252.0
"industrias  manufactureras","desconocida","31-12-2022","ibarra","imbabura",1228.0,464.0,7.0,31.0,"perfil","elaboración de comidas y platos preparados","preparación gastronómica de cocina","chachapoya cachiguango freddy bayardo","calificado","operador de capacitación","10/3/2022",5821.0,6.0,250.0,12.0,2022.0,69.59102674719585,32518.159058849335,252.0
"administración y legislación","presencial","31-12-2022","santo domingo","santo domingo de los tsachilas",1229.0,491.0,7.0,31.0,"curso","administración general","administración de restaurantes","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3804.0,240.0,5880.0,12.0,2022.0,69.59102674719585,32518.159058849335,720.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","santo domingo","santo domingo de los tsachilas",1230.0,491.0,7.0,31.0,"curso","salud y medicina","alimentación, nutrición y toxicología de los alimentos","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3791.0,96.0,779.52,12.0,2022.0,69.59102674719585,32518.159058849335,1920.0
"servicios socioculturales y a la comunidad","online","31-12-2022","santo domingo","santo domingo de los tsachilas",1231.0,491.0,7.0,31.0,"curso","salud y medicina","atención a pacientes gerontológicos","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3755.0,160.0,150.39999999999998,12.0,2022.0,69.59102674719585,32518.159058849335,1920.0
"servicios socioculturales y a la comunidad","presencial","31-12-2022","santo domingo","santo domingo de los tsachilas",1232.0,491.0,7.0,31.0,"curso","salud y medicina","atención a pacientes gerontológicos","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3813.0,160.0,800.0,12.0,2022.0,69.59102674719585,32518.159058849335,1920.0
"administración y legislación","presencial","31-12-2022","santo domingo","santo domingo de los tsachilas",1233.0,491.0,7.0,31.0,"curso","atención y servicios de oficina","atención al cliente con calidad y calidez","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3817.0,45.0,1102.5,12.0,2022.0,69.59102674719585,32518.159058849335,1350.0
"administración y legislación","online","31-12-2022","santo domingo","santo domingo de los tsachilas",1234.0,491.0,7.0,31.0,"curso","atención y servicios de oficina","atención al cliente con calidad y calidez","chuquicondor pilamunga carmen yolanda (sherydan international group)","calificado","operador de capacitación","22-02-2022",3818.0,45.0,90.0,12.0,2022.0,69.59102674719585,32518.159058849335,1350.0
