"estado","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","volumen_porcentaje_asistencia","volumen_horas","fecha","razon_social","tipo_razon_social","fecha_resolucion","volumen_cer","volumen_ganancias","total_perfiles","dia","mes","anio","prediction(volumen_horas)"
"habilitado","manta","manabi",1176.0,1154.0,1472.0,0.0,18.0,"21-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,1.0,21.0,12.0,2016.0,18.0
"habilitado","manta","manabi",1187.0,1154.0,1610.0,0.0,24.0,"23-11-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",4.0,1000.0,3.0,23.0,11.0,2016.0,24.0
"habilitado","manta","manabi",1125.0,1154.0,556.0,0.0,12.0,"08-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,8.0,12.0,2016.0,12.0
"habilitado","manta","manabi",1192.0,1154.0,1677.0,0.0,60.0,"24-11-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",10.0,2500.0,4.0,24.0,11.0,2016.0,60.0
"habilitado","manta","manabi",1130.0,1154.0,698.0,0.0,12.0,"10-12-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,10.0,12.0,2018.0,12.0
"habilitado","manta","manabi",1144.0,1154.0,977.0,0.0,12.0,"14-12-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,14.0,12.0,2018.0,12.0
"habilitado","manta","manabi",1145.0,1154.0,983.0,0.0,6.0,"15-01-2019","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,15.0,1.0,2019.0,6.0
"habilitado","manta","manabi",1216.0,1154.0,2028.0,0.0,18.0,"29-11-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,1.0,29.0,11.0,2018.0,18.0
"habilitado","manta","manabi",1211.0,1154.0,1950.0,0.0,54.0,"28-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",9.0,2250.0,1.0,28.0,9.0,2018.0,54.0
"habilitado","manta","manabi",1101.0,1154.0,79.0,0.0,402.0,"02-03-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",67.0,16750.0,1.0,2.0,3.0,2018.0,402.0
"habilitado","manta","manabi",1105.0,1154.0,129.0,0.0,24.0,"02-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",4.0,1000.0,1.0,2.0,12.0,2016.0,24.0
"habilitado","manta","manabi",1107.0,1154.0,239.0,0.0,12.0,"04-06-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,4.0,6.0,2018.0,12.0
"habilitado","manta","manabi",1108.0,1154.0,257.0,0.0,186.0,"04-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",31.0,7750.0,1.0,4.0,9.0,2018.0,186.0
"habilitado","manta","manabi",1113.0,1154.0,332.0,0.0,48.0,"05-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",8.0,2000.0,1.0,5.0,9.0,2018.0,48.0
"habilitado","manta","manabi",1124.0,1154.0,538.0,0.0,162.0,"08-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",27.0,6750.0,1.0,8.0,9.0,2018.0,162.0
"habilitado","manta","manabi",1135.0,1154.0,795.0,0.0,216.0,"12-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",36.0,9000.0,1.0,12.0,4.0,2018.0,216.0
"habilitado","manta","manabi",1137.0,1154.0,842.0,0.0,18.0,"12-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,2.0,12.0,12.0,2016.0,18.0
"habilitado","manta","manabi",1151.0,1154.0,1116.0,0.0,126.0,"16-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",21.0,5250.0,3.0,16.0,12.0,2016.0,126.0
"habilitado","manta","manabi",1214.0,1154.0,2022.0,0.0,168.0,"29-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",28.0,7000.0,1.0,29.0,10.0,2018.0,168.0
"habilitado","manta","manabi",1138.0,1154.0,862.0,0.0,90.0,"13-03-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",15.0,3750.0,1.0,13.0,3.0,2018.0,90.0
"habilitado","manta","manabi",1170.0,1154.0,1408.0,0.0,12.0,"21-01-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,21.0,1.0,2017.0,12.0
"habilitado","manta","manabi",1209.0,1154.0,1914.0,0.0,48.0,"28-03-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",8.0,2000.0,1.0,28.0,3.0,2018.0,48.0
"habilitado","manta","manabi",1215.0,1154.0,2023.0,0.0,6.0,"29-10-2019","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,29.0,10.0,2019.0,6.0
"habilitado","manta","manabi",1219.0,1154.0,2088.0,0.0,18.0,"30-11-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,2.0,30.0,11.0,2016.0,18.0
"habilitado","manta","manabi",1110.0,1154.0,290.0,0.0,18.0,"05-02-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,1.0,5.0,2.0,2018.0,18.0
"habilitado","manta","manabi",1111.0,1154.0,297.0,0.0,96.0,"05-03-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",16.0,4000.0,1.0,5.0,3.0,2018.0,96.0
"habilitado","manta","manabi",1149.0,1154.0,1085.0,0.0,66.0,"16-07-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",11.0,2750.0,2.0,16.0,7.0,2018.0,66.0
"habilitado","manta","manabi",1153.0,1154.0,1140.0,0.0,24.0,"17-04-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",4.0,1000.0,2.0,17.0,4.0,2017.0,24.0
"habilitado","manta","manabi",1162.0,1154.0,1311.0,0.0,504.0,"19-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",84.0,21000.0,1.0,19.0,9.0,2018.0,504.0
"habilitado","manta","manabi",1166.0,1154.0,1377.0,0.0,78.0,"20-08-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",13.0,3250.0,1.0,20.0,8.0,2018.0,78.0
"habilitado","manta","manabi",1172.0,1154.0,1419.0,0.0,30.0,"21-03-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",5.0,1250.0,1.0,21.0,3.0,2017.0,30.0
"habilitado","manta","manabi",1177.0,1154.0,1491.0,0.0,90.0,"22-03-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",15.0,3750.0,3.0,22.0,3.0,2017.0,90.0
"habilitado","manta","manabi",1185.0,1154.0,1570.0,0.0,120.0,"23-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",20.0,5000.0,1.0,23.0,4.0,2018.0,120.0
"habilitado","manta","manabi",1189.0,1154.0,1628.0,0.0,6.0,"24-02-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,24.0,2.0,2017.0,6.0
"habilitado","manta","manabi",1202.0,1154.0,1819.0,0.0,210.0,"26-11-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",35.0,8750.0,1.0,26.0,11.0,2018.0,210.0
"habilitado","manta","manabi",1195.0,1154.0,1708.0,0.0,6.0,"25-04-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,25.0,4.0,2017.0,6.0
"habilitado","manta","manabi",1220.0,1154.0,2090.0,0.0,6.0,"30-11-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,30.0,11.0,2018.0,6.0
"habilitado","manta","manabi",1143.0,1154.0,975.0,0.0,78.0,"14-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",13.0,3250.0,4.0,14.0,12.0,2016.0,78.0
"habilitado","manta","manabi",1179.0,1154.0,1497.0,0.0,42.0,"22-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",7.0,1750.0,1.0,22.0,4.0,2018.0,42.0
"habilitado","manta","manabi",1204.0,1154.0,1843.0,0.0,60.0,"27-03-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",10.0,2500.0,4.0,27.0,3.0,2017.0,60.0
"habilitado","manta","manabi",1106.0,1154.0,191.0,0.0,276.0,"03-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",46.0,11500.0,1.0,3.0,10.0,2018.0,276.0
"habilitado","manta","manabi",1127.0,1154.0,620.0,0.0,18.0,"09-11-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,1.0,9.0,11.0,2018.0,18.0
"habilitado","manta","manabi",1160.0,1154.0,1244.0,0.0,462.0,"18-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",77.0,19250.0,1.0,18.0,10.0,2018.0,462.0
"habilitado","manta","manabi",1167.0,1154.0,1384.0,0.0,366.0,"20-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",61.0,15250.0,1.0,20.0,9.0,2018.0,366.0
"habilitado","manta","manabi",1175.0,1154.0,1456.0,0.0,168.0,"21-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",28.0,7000.0,1.0,21.0,9.0,2018.0,168.0
"habilitado","manta","manabi",1200.0,1154.0,1808.0,0.0,342.0,"26-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",57.0,14250.0,1.0,26.0,9.0,2018.0,342.0
"habilitado","manta","manabi",1099.0,1154.0,49.0,0.0,186.0,"01-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",31.0,7750.0,1.0,1.0,10.0,2018.0,186.0
"habilitado","manta","manabi",1104.0,1154.0,118.0,0.0,6.0,"02-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,2.0,10.0,2018.0,6.0
"habilitado","manta","manabi",1118.0,1154.0,403.0,0.0,240.0,"06-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",40.0,10000.0,1.0,6.0,9.0,2018.0,240.0
"habilitado","manta","manabi",1120.0,1154.0,420.0,0.0,30.0,"06-12-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",5.0,1250.0,2.0,6.0,12.0,2018.0,30.0
"habilitado","manta","manabi",1140.0,1154.0,896.0,0.0,78.0,"13-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",13.0,3250.0,1.0,13.0,9.0,2018.0,78.0
"habilitado","manta","manabi",1142.0,1154.0,954.0,0.0,84.0,"14-08-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",14.0,3500.0,1.0,14.0,8.0,2018.0,84.0
"habilitado","manta","manabi",1155.0,1154.0,1168.0,0.0,138.0,"17-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",23.0,5750.0,1.0,17.0,9.0,2018.0,138.0
"habilitado","manta","manabi",1159.0,1154.0,1238.0,0.0,678.0,"18-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",113.0,28250.0,1.0,18.0,9.0,2018.0,674.4
"habilitado","manta","manabi",1181.0,1154.0,1535.0,0.0,84.0,"22-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",14.0,3500.0,1.0,22.0,10.0,2018.0,84.0
"habilitado","manta","manabi",1190.0,1154.0,1641.0,0.0,264.0,"24-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",44.0,11000.0,1.0,24.0,4.0,2018.0,264.0
"habilitado","manta","manabi",1191.0,1154.0,1673.0,0.0,372.0,"24-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",62.0,15500.0,3.0,24.0,10.0,2018.0,372.0
"habilitado","manta","manabi",1198.0,1154.0,1743.0,0.0,180.0,"25-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",30.0,7500.0,1.0,25.0,10.0,2018.0,180.0
"habilitado","manta","manabi",1210.0,1154.0,1944.0,0.0,216.0,"28-08-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",36.0,9000.0,1.0,28.0,8.0,2018.0,216.0
"habilitado","manta","manabi",1213.0,1154.0,1981.0,0.0,264.0,"29-03-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",44.0,11000.0,1.0,29.0,3.0,2018.0,264.0
"habilitado","manta","manabi",1223.0,1154.0,2130.0,0.0,240.0,"31-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",40.0,10000.0,1.0,31.0,10.0,2018.0,240.0
"habilitado","manta","manabi",1096.0,1154.0,25.0,0.0,198.0,"01-06-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",33.0,8250.0,1.0,1.0,6.0,2018.0,198.0
"habilitado","manta","manabi",1097.0,1154.0,35.0,0.0,168.0,"01-08-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",28.0,7000.0,1.0,1.0,8.0,2018.0,168.0
"habilitado","manta","manabi",1098.0,1154.0,42.0,0.0,48.0,"01-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",8.0,2000.0,2.0,1.0,9.0,2018.0,48.0
"habilitado","manta","manabi",1100.0,1154.0,55.0,0.0,6.0,"01-11-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,1.0,11.0,2018.0,6.0
"habilitado","manta","manabi",1102.0,1154.0,94.0,0.0,6.0,"02-06-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,2.0,6.0,2017.0,6.0
"habilitado","manta","manabi",1103.0,1154.0,98.0,0.0,132.0,"02-07-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",22.0,5500.0,1.0,2.0,7.0,2018.0,132.0
"habilitado","manta","manabi",1109.0,1154.0,263.0,0.0,330.0,"04-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",55.0,13750.0,1.0,4.0,10.0,2018.0,330.0
"habilitado","manta","manabi",1112.0,1154.0,303.0,0.0,294.0,"05-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",49.0,12250.0,1.0,5.0,4.0,2018.0,294.0
"habilitado","manta","manabi",1114.0,1154.0,338.0,0.0,12.0,"05-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,2.0,5.0,10.0,2018.0,12.0
"habilitado","manta","manabi",1115.0,1154.0,348.0,0.0,6.0,"05-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,5.0,12.0,2016.0,6.0
"habilitado","manta","manabi",1116.0,1154.0,361.0,0.0,108.0,"06-02-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",18.0,4500.0,1.0,6.0,2.0,2018.0,108.0
"habilitado","manta","manabi",1117.0,1154.0,387.0,0.0,12.0,"06-06-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,6.0,6.0,2018.0,12.0
"habilitado","manta","manabi",1119.0,1154.0,418.0,0.0,66.0,"06-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",11.0,2750.0,1.0,6.0,12.0,2016.0,66.0
"habilitado","manta","manabi",1121.0,1154.0,421.0,0.0,6.0,"06-12-2019","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,6.0,12.0,2019.0,6.0
"habilitado","manta","manabi",1122.0,1154.0,520.0,0.0,6.0,"08-06-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",1.0,250.0,1.0,8.0,6.0,2018.0,6.0
"habilitado","manta","manabi",1123.0,1154.0,531.0,0.0,78.0,"08-08-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",13.0,3250.0,1.0,8.0,8.0,2018.0,78.0
"habilitado","manta","manabi",1126.0,1154.0,569.0,0.0,18.0,"09-02-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",3.0,750.0,1.0,9.0,2.0,2018.0,18.0
"habilitado","manta","manabi",1131.0,1154.0,738.0,0.0,78.0,"11-07-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",13.0,3250.0,1.0,11.0,7.0,2018.0,78.0
"habilitado","manta","manabi",1132.0,1154.0,752.0,0.0,42.0,"11-09-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",7.0,1750.0,1.0,11.0,9.0,2018.0,42.0
"habilitado","manta","manabi",1133.0,1154.0,757.0,0.0,30.0,"11-10-2017","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",5.0,1250.0,2.0,11.0,10.0,2017.0,30.0
"habilitado","manta","manabi",1134.0,1154.0,758.0,0.0,282.0,"11-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",47.0,11750.0,1.0,11.0,10.0,2018.0,282.0
"habilitado","manta","manabi",1136.0,1154.0,830.0,0.0,156.0,"12-10-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",26.0,6500.0,1.0,12.0,10.0,2018.0,156.0
"habilitado","manta","manabi",1139.0,1154.0,868.0,0.0,132.0,"13-04-2018","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",22.0,5500.0,1.0,13.0,4.0,2018.0,132.0
"habilitado","manta","manabi",1141.0,1154.0,912.0,0.0,12.0,"13-12-2016","instituto superior tecnológico luis arboleda martínez - manta","organismo evaluador de la conformidad","5/1/2022",2.0,500.0,1.0,13.0,12.0,2016.0,12.0
