"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_horas","total_ganancias","carga_horaria","costo","anio","porcentaje_asistencia","prediction(porcentaje_asistencia)"
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1864.0,1934.0,1946.0,7.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",29.0,1160.0,3027.6,40.0,104.4,2022.0,0.0,20.833333333333336
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1865.0,1934.0,1995.0,7.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",29.0,464.0,15335.2,16.0,528.8,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1866.0,1934.0,1923.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",5.0,200.0,2644.0000000000005,40.0,528.8000000000001,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1867.0,1934.0,1936.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",5.0,200.0,522.0,40.0,104.4,2022.0,0.0,2.976190476190475
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1868.0,1934.0,1918.0,7.0,31.0,12.0,"curso","legislación y normativa de seguridad y salud ocupacional","calificado","operador de capacitación",23.0,920.0,12162.4,40.0,528.8000000000001,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1869.0,1934.0,1924.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",6.0,240.0,3172.8,40.0,528.8000000000001,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1870.0,1934.0,1937.0,7.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",6.0,240.0,626.4,40.0,104.4,2022.0,0.0,2.976190476190475
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1871.0,1934.0,1926.0,7.0,31.0,12.0,"curso","prevención de riesgos psicosociales","calificado","operador de capacitación",5.0,200.0,2644.0000000000005,40.0,528.8000000000001,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1872.0,1934.0,1939.0,7.0,31.0,12.0,"curso","prevención de riesgos psicosociales","calificado","operador de capacitación",5.0,200.0,522.0,40.0,104.4,2022.0,0.0,2.976190476190475
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1873.0,1934.0,1920.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",112.0,4480.0,59225.600000000006,40.0,528.8000000000001,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1874.0,1934.0,1934.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",112.0,4480.0,11692.8,40.0,104.4,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1875.0,1934.0,1997.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",112.0,2240.0,59225.600000000006,20.0,528.8000000000001,2022.0,0.0,33.909530124742766
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1876.0,1934.0,1949.0,7.0,31.0,12.0,"curso","prevención en el manejo de desechos hospitalarios","calificado","operador de capacitación",30.0,1200.0,3131.9999999999995,40.0,104.4,2022.0,0.0,20.833333333333336
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1877.0,1934.0,1951.0,7.0,31.0,12.0,"curso","reporte, investigación y análisis de accidentes e incidentes de trabajo","calificado","operador de capacitación",15.0,600.0,1565.9999999999998,40.0,104.4,2022.0,0.0,9.523809523809524
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1878.0,1934.0,1998.0,7.0,31.0,12.0,"curso","reporte, investigación y análisis de accidentes e incidentes de trabajo","calificado","operador de capacitación",15.0,240.0,7931.999999999999,16.0,528.8,2022.0,0.0,1.046176046176046
"procesos industriales","petróleo","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1879.0,1934.0,1984.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",116.0,928.0,61331.52,8.0,528.72,2022.0,0.0,10.11904761904762
"procesos industriales","petróleo","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1880.0,1934.0,1985.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",116.0,928.0,12119.68,8.0,104.48,2022.0,0.0,10.11904761904762
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1881.0,1934.0,1927.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",47.0,1880.0,24853.6,40.0,528.8000000000001,2022.0,0.0,1.046176046176046
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1882.0,1934.0,1940.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",47.0,1880.0,4906.799999999999,40.0,104.4,2022.0,0.0,23.809523809523807
"tecnologías de la información y comunicación","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1883.0,1941.0,521.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",42.0,5040.0,34654.39999999998,120.0,825.1047619047614,2022.0,0.0,6.944444444444445
"educación y capacitación","capacitación","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1884.0,1941.0,522.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",42.0,672.0,4620.586666666664,16.0,110.0139682539682,2022.0,0.0,27.97619047619048
"educación y capacitación","capacitación","virtual","31-12-2022","MISSING","MISSING","quito","pichincha",1885.0,1941.0,523.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",33.0,660.0,4538.076190476188,20.0,137.51746031746023,2022.0,0.0,27.97619047619048
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1886.0,1968.0,3191.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",7.0,1680.0,50.39999999999999,240.0,7.199999999999999,2022.0,0.0,1.0101010101010102
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1887.0,1968.0,3192.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",3.0,720.0,21.6,240.0,7.199999999999999,2022.0,0.0,1.0101010101010102
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1888.0,1970.0,1042.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",4.0,600.0,4125.523809523807,150.0,1031.3809523809518,2022.0,0.0,0.0333333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1889.0,1970.0,1043.0,7.0,31.0,12.0,"curso","nivel básico a2 - inglés","calificado","operador de capacitación",5.0,750.0,5156.90476190476,150.0,1031.3809523809518,2022.0,0.0,0.0333333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1890.0,1970.0,1044.0,7.0,31.0,12.0,"curso","nivel intermedio b1 - inglés","calificado","operador de capacitación",2.0,300.0,2062.761904761904,150.0,1031.3809523809518,2022.0,0.0,0.0083333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1891.0,1970.0,1045.0,7.0,31.0,12.0,"curso","nivel intermedio b2 - inglés","calificado","operador de capacitación",5.0,750.0,5156.90476190476,150.0,1031.3809523809518,2022.0,0.0,0.0333333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1892.0,1971.0,805.0,7.0,31.0,12.0,"curso","nivel avanzado c1 - inglés","calificado","operador de capacitación",4.0,672.0,20.16,168.0,5.04,2022.0,0.0,1.0101010101010102
"educación y capacitación","idiomas","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1893.0,1971.0,810.0,7.0,31.0,12.0,"curso","nivel avanzado c1 - inglés","calificado","operador de capacitación",4.0,672.0,389.76,168.0,97.44,2022.0,0.0,1.0101010101010102
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1894.0,1971.0,801.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",9.0,1080.0,3866.4,120.0,429.6,2022.0,0.0,1.0101010101010102
"educación y capacitación","idiomas","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1895.0,1971.0,806.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",9.0,1080.0,626.4,120.0,69.6,2022.0,0.0,1.0101010101010102
"educación y capacitación","capacitación","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1896.0,1971.0,811.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",10.0,500.0,289.99999999999994,50.0,29.0,2022.0,0.0,0.1262626262626262
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1897.0,1992.0,63.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",102.0,12240.0,84160.68571428566,120.0,825.1047619047614,2022.0,0.0,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1898.0,1992.0,59.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,960.0,6600.838095238091,120.0,825.1047619047614,2022.0,0.0,0.0333333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1899.0,1992.0,60.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,1920.0,13201.676190476182,120.0,825.1047619047614,2022.0,0.0,2.0202020202020203
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1900.0,1992.0,61.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,960.0,6600.838095238091,120.0,825.1047619047614,2022.0,0.0,0.0333333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1901.0,1992.0,62.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,1920.0,13201.676190476182,120.0,825.1047619047614,2022.0,0.0,2.0202020202020203
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","quito","pichincha",1902.0,1998.0,5786.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",8.0,48.0,2000.0,6.0,250.0,2022.0,0.0,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","quito","pichincha",1903.0,1998.0,5787.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",8.0,48.0,2000.0,6.0,250.0,2022.0,0.0,6.944444444444445
"finanzas comercio y ventas","MISSING","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1904.0,2002.0,5525.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",6.0,3600.0,6156.0,600.0,1026.0,2022.0,0.0,6.944444444444445
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1905.0,2002.0,5524.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",512.0,20480.0,35020.8,40.0,68.4,2022.0,0.0,59.72222222222222
"administración y legislación","gestión de la calidad","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1906.0,2039.0,817.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",95.0,3800.0,112822.0,40.0,1187.6,2022.0,0.0,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1907.0,2039.0,818.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",95.0,3800.0,5700.0,40.0,60.0,2022.0,0.0,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1908.0,2039.0,821.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",26.0,1300.0,2600.0,50.0,100.0,2022.0,0.0,0.8946635012386455
"administración y legislación","gestión de la calidad","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1909.0,2039.0,820.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",53.0,2650.0,5300.0,50.0,100.0,2022.0,0.0,0.8946635012386455
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","online","31-12-2022","MISSING","MISSING","MISSING","MISSING",1910.0,2039.0,823.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",120.0,4800.0,8400.0,40.0,70.0,2022.0,0.0,0.1262626262626262
"educación y capacitación","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1911.0,2094.0,5552.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",21.0,1260.0,579.6,60.0,27.6,2022.0,0.0,6.944444444444445
"educación y capacitación","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1912.0,2094.0,5553.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",21.0,1260.0,13129.2,60.0,625.2,2022.0,0.0,6.944444444444445
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1913.0,2094.0,5546.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",51.0,42840.0,19706.4,840.0,386.4,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1914.0,2094.0,5547.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",51.0,42840.0,1285.2,840.0,25.2,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1915.0,2094.0,5548.0,7.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",23.0,1380.0,634.8000000000001,60.0,27.6,2022.0,0.0,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1916.0,2094.0,5549.0,7.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",23.0,1380.0,41.4,60.0,1.7999999999999998,2022.0,0.0,0.9702651515151516
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","quito","pichincha",1919.0,2165.0,5804.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",1.0,6.0,250.0,6.0,250.0,2022.0,0.0,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","quito","pichincha",1920.0,2165.0,5806.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",7.0,42.0,1750.0,6.0,250.0,2022.0,0.0,6.944444444444445
"educación y capacitación","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1921.0,2165.0,3739.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",81.0,3240.0,22277.82857142856,40.0,275.03492063492047,2022.0,0.0,6.944444444444445
"administración y legislación","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1922.0,2165.0,3740.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",34.0,1360.0,9351.187301587295,40.0,275.03492063492047,2022.0,0.0,6.944444444444445
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1923.0,2165.0,3735.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",2.0,440.0,3025.384126984125,220.0,1512.6920634920623,2022.0,0.0,0.0083333333333333
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1924.0,2165.0,3737.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",5.0,1100.0,7563.460317460313,220.0,1512.6920634920623,2022.0,0.0,0.0333333333333333
"MISSING","MISSING","online","31-12-2022","MISSING","MISSING","quito","pichincha",1925.0,2199.0,5391.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,4096.0,37109.76,64.0,579.84,2022.0,0.0,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1926.0,2199.0,5392.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,4096.0,90234.88,64.0,1409.92,2022.0,0.0,6.944444444444445
