"razon_social","estado","fecha_resolucion","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","fecha","tipo_razon_social","volumen_cer","volumen_horas","volumen_ganancias","total_perfiles","dia","mes","anio","volumen_porcentaje_asistencia","prediction(volumen_porcentaje_asistencia)"
"MISSING","habilitado","24-05-2021","MISSING","MISSING",196.0,1050.0,1812.0,"26-08-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,26.0,8.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",197.0,1050.0,1828.0,"26-11-2019","organismo evaluador de la conformidad",13.0,78.0,3250.0,1.0,26.0,11.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",198.0,1050.0,1830.0,"26-11-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,26.0,11.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",199.0,1050.0,1834.0,"26-12-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,26.0,12.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",200.0,1050.0,1864.0,"27-05-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,27.0,5.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",201.0,1050.0,1883.0,"27-08-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,27.0,8.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",202.0,1050.0,1890.0,"27-09-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,27.0,9.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",203.0,1050.0,1926.0,"28-03-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,28.0,3.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",204.0,1050.0,1930.0,"28-04-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,28.0,4.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",205.0,1050.0,1931.0,"28-04-2022","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,28.0,4.0,2022.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",206.0,1050.0,1947.0,"28-07-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,28.0,7.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",207.0,1050.0,1954.0,"28-08-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,28.0,8.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",208.0,1050.0,1955.0,"28-08-2021","organismo evaluador de la conformidad",6.0,36.0,1500.0,4.0,28.0,8.0,2021.0,0.0,0.6194690265486726
"MISSING","habilitado","24-05-2021","MISSING","MISSING",209.0,1050.0,1961.0,"28-09-2021","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,28.0,9.0,2021.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",210.0,1050.0,1979.0,"28-12-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,28.0,12.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",211.0,1050.0,1995.0,"29-04-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,29.0,4.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",212.0,1050.0,2027.0,"29-09-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,29.0,9.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",214.0,1050.0,2071.0,"30-06-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,30.0,6.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",215.0,1050.0,2076.0,"30-07-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,30.0,7.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",216.0,1050.0,2077.0,"30-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",217.0,1050.0,2083.0,"30-08-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,8.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",218.0,1050.0,2093.0,"30-10-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,10.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",219.0,1050.0,2094.0,"30-10-2020","organismo evaluador de la conformidad",8.0,48.0,2000.0,2.0,30.0,10.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",220.0,1050.0,2095.0,"30-10-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,10.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","24-05-2021","MISSING","MISSING",221.0,1050.0,2117.0,"31-03-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,31.0,3.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","MISSING","MISSING",222.0,1050.0,2122.0,"31-05-2021","organismo evaluador de la conformidad",14.0,84.0,3500.0,3.0,31.0,5.0,2021.0,0.0,0.33572347793004437
"MISSING","habilitado","24-05-2021","MISSING","MISSING",223.0,1050.0,2127.0,"31-07-2020","organismo evaluador de la conformidad",15.0,90.0,3750.0,2.0,31.0,7.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","ibarra","imbabura",6570.0,269.0,1128.0,"16-12-2021","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,16.0,12.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6578.0,269.0,1307.0,"19-07-2022","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,19.0,7.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6586.0,269.0,1437.0,"21-04-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,21.0,4.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6588.0,269.0,1454.0,"21-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,21.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6515.0,269.0,60.0,"01-10-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,1.0,10.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6560.0,269.0,953.0,"14-06-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,14.0,6.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6563.0,269.0,1020.0,"15-06-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,15.0,6.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6517.0,269.0,104.0,"02-06-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,2.0,6.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6522.0,269.0,239.0,"04-04-2022","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,4.0,4.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6527.0,269.0,331.0,"05-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,5.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6533.0,269.0,431.0,"06-12-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,6.0,12.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6536.0,269.0,469.0,"07-07-2022","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,7.0,7.0,2022.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6543.0,269.0,672.0,"10-06-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,10.0,6.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6546.0,269.0,703.0,"10-11-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,10.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6553.0,269.0,811.0,"12-05-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,12.0,5.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6554.0,269.0,824.0,"12-07-2022","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,12.0,7.0,2022.0,0.0,0.3982300884955752
"MISSING","habilitado","MISSING","ibarra","imbabura",6569.0,269.0,1122.0,"16-11-2021","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,16.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6573.0,269.0,1215.0,"18-03-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,18.0,3.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6576.0,269.0,1275.0,"19-01-2022","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,19.0,1.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6579.0,269.0,1333.0,"19-11-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,19.0,11.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6583.0,269.0,1414.0,"20-12-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,20.0,12.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6592.0,269.0,1571.0,"23-02-2022","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,23.0,2.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6600.0,269.0,1690.0,"24-11-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,11.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6609.0,269.0,1807.0,"26-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,26.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6617.0,269.0,2076.0,"30-07-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,7.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6618.0,269.0,2077.0,"30-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6619.0,269.0,2083.0,"30-08-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,30.0,8.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6529.0,269.0,392.0,"06-05-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,6.0,5.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6598.0,269.0,1657.0,"24-05-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,5.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6621.0,269.0,2112.0,"31-01-2022","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,31.0,1.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6519.0,269.0,123.0,"02-09-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,2.0,9.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6528.0,269.0,354.0,"05-11-2021","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,5.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6544.0,269.0,686.0,"10-08-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,10.0,8.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6549.0,269.0,741.0,"11-06-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,11.0,6.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6595.0,269.0,1628.0,"23-12-2021","organismo evaluador de la conformidad",10.0,60.0,2500.0,1.0,23.0,12.0,2021.0,0.0,0.44247787610619466
"MISSING","habilitado","MISSING","ibarra","imbabura",6552.0,269.0,806.0,"12-04-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,12.0,4.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6608.0,269.0,1790.0,"26-04-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,26.0,4.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6516.0,269.0,91.0,"02-03-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,2.0,3.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6537.0,269.0,511.0,"08-02-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,8.0,2.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6542.0,269.0,631.0,"09-11-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,9.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6557.0,269.0,896.0,"13-07-2022","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,13.0,7.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6575.0,269.0,1262.0,"18-11-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,18.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6614.0,269.0,1980.0,"28-12-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,28.0,12.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6525.0,269.0,314.0,"05-04-2022","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,5.0,4.0,2022.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6558.0,269.0,929.0,"14-01-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,14.0,1.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6591.0,269.0,1559.0,"22-12-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,22.0,12.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6596.0,269.0,1634.0,"24-01-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,1.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6602.0,269.0,1710.0,"25-02-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,25.0,2.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6615.0,269.0,2013.0,"29-07-2021","organismo evaluador de la conformidad",15.0,90.0,3750.0,1.0,29.0,7.0,2021.0,0.0,0.6637168141592921
"MISSING","habilitado","MISSING","ibarra","imbabura",6551.0,269.0,776.0,"11-11-2021","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,11.0,11.0,2021.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6597.0,269.0,1647.0,"24-03-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,24.0,3.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6524.0,269.0,249.0,"04-06-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,4.0,6.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6606.0,269.0,1743.0,"25-08-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,25.0,8.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6612.0,269.0,1941.0,"28-06-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,28.0,6.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6587.0,269.0,1446.0,"21-06-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,21.0,6.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6590.0,269.0,1541.0,"22-09-2021","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,22.0,9.0,2021.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6594.0,269.0,1611.0,"23-09-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,23.0,9.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6538.0,269.0,536.0,"08-07-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,8.0,7.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6531.0,269.0,403.0,"06-07-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,6.0,7.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6535.0,269.0,468.0,"07-07-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,7.0,7.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6565.0,269.0,1045.0,"15-10-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,15.0,10.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6568.0,269.0,1096.0,"16-07-2021","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,16.0,7.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6571.0,269.0,1157.0,"17-05-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,17.0,5.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6603.0,269.0,1715.0,"25-03-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,25.0,3.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6520.0,269.0,175.0,"03-06-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,3.0,6.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6532.0,269.0,425.0,"06-11-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,6.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6534.0,269.0,461.0,"07-06-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,7.0,6.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6547.0,269.0,727.0,"11-03-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,11.0,3.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6548.0,269.0,738.0,"11-05-2022","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,11.0,5.0,2022.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6556.0,269.0,879.0,"13-04-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,13.0,4.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6562.0,269.0,988.0,"14-12-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,14.0,12.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6564.0,269.0,1027.0,"15-07-2022","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,15.0,7.0,2022.0,0.0,0.22024336283185839
"MISSING","habilitado","MISSING","ibarra","imbabura",6581.0,269.0,1369.0,"20-05-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,20.0,5.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6582.0,269.0,1382.0,"20-07-2022","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,20.0,7.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6585.0,269.0,1432.0,"21-03-2022","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,21.0,3.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6589.0,269.0,1527.0,"22-07-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,22.0,7.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6593.0,269.0,1577.0,"23-03-2022","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,23.0,3.0,2022.0,0.0,0.3982300884955752
"MISSING","habilitado","MISSING","ibarra","imbabura",6605.0,269.0,1737.0,"25-07-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,25.0,7.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6607.0,269.0,1772.0,"26-01-2022","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,26.0,1.0,2022.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6620.0,269.0,2101.0,"30-11-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,30.0,11.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6622.0,269.0,2123.0,"31-05-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,31.0,5.0,2022.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","ibarra","imbabura",6518.0,269.0,116.0,"02-08-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,2.0,8.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6550.0,269.0,769.0,"11-10-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,11.0,10.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","ibarra","imbabura",6559.0,269.0,945.0,"14-04-2022","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,14.0,4.0,2022.0,0.0,0.11488901095686185
