"especialidad_sector","modalidad","razon_social","fecha_resolucion","canton","provincia","id_fact_oc","id_razon_social","id_curso_perfil","id_fecha","%_asistencia","costo","tipo","area_familia","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_cursos","volumen_capacitados","total_horas","carga_horaria","anio","total_ganancias","prediction(total_ganancias)"
"MISSING","semipresencial","MISSING","MISSING","quito","pichincha",394.0,829.0,2877.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",49.0,13.0,648.0,1176.0,24.0,2019.0,0.0,10812.15
"MISSING","MISSING","MISSING","MISSING","guayaquil","guayas",395.0,834.0,4923.0,6.0,0.0,0.0,"perfil","industrias manufactureras",,"calificado","operador de capacitación",19.0,2.0,20.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","MISSING","MISSING","MISSING","guayaquil","guayas",396.0,834.0,5000.0,6.0,0.0,0.0,"perfil","industrias  manufactureras",,"calificado","operador de capacitación",19.0,2.0,20.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",397.0,844.0,172.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",57.0,6.0,236.0,570.0,10.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",398.0,844.0,179.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",50.0,6.0,236.0,500.0,10.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",399.0,844.0,173.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",63.0,6.0,236.0,630.0,10.0,2021.0,0.0,2803.5
"MISSING","presencial","MISSING","MISSING","quito","pichincha",400.0,844.0,184.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,6.0,236.0,20.0,10.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",401.0,844.0,190.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",10.0,6.0,236.0,200.0,20.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","MISSING","quito","pichincha",402.0,844.0,189.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",54.0,6.0,236.0,540.0,10.0,2021.0,0.0,5325.64
"MISSING","online","MISSING","MISSING","MISSING","MISSING",403.0,847.0,4182.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",172.0,24.0,3608.0,6880.0,40.0,2021.0,0.0,34688.11
"MISSING","online","MISSING","MISSING","MISSING","MISSING",404.0,847.0,4188.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",216.0,24.0,3608.0,43200.0,200.0,2021.0,0.0,85929.324998295
"capacitación","online","MISSING","MISSING","MISSING","MISSING",405.0,847.0,4185.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",276.0,24.0,3608.0,11040.0,40.0,2021.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",406.0,847.0,4186.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",24.0,24.0,3608.0,960.0,40.0,2021.0,0.0,7196.09
"MISSING","online","MISSING","MISSING","MISSING","MISSING",407.0,847.0,4183.0,6.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",409.0,24.0,3608.0,32720.0,80.0,2021.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",408.0,847.0,4184.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",58.0,24.0,3608.0,2320.0,40.0,2021.0,0.0,19648.734104166666
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",409.0,847.0,4181.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",86.0,24.0,3608.0,12900.0,150.0,2021.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",410.0,847.0,4189.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",86.0,24.0,3608.0,12900.0,150.0,2021.0,0.0,85929.324998295
"MISSING","online","MISSING","MISSING","MISSING","MISSING",411.0,847.0,4187.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",9.0,24.0,3608.0,360.0,40.0,2021.0,0.0,1011.25
"MISSING","online","MISSING","MISSING","guayaquil","guayas",412.0,849.0,3871.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",496.0,20.0,5039.0,3968.0,8.0,2021.0,0.0,34688.11
"MISSING","online","MISSING","MISSING","guayaquil","guayas",413.0,849.0,3857.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",6.0,20.0,5039.0,144.0,24.0,2021.0,0.0,615.6961538375385
"MISSING","online","MISSING","MISSING","guayaquil","guayas",414.0,849.0,3852.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",85.0,20.0,5039.0,850.0,10.0,2021.0,0.0,7196.09
"MISSING","online","MISSING","MISSING","guayaquil","guayas",415.0,849.0,3851.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",1106.0,20.0,5039.0,11060.0,10.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",416.0,849.0,3845.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",33.0,20.0,5039.0,1254.0,38.0,2021.0,0.0,14561.5
"MISSING","online","MISSING","MISSING","guayaquil","guayas",417.0,849.0,3872.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",33.0,20.0,5039.0,1254.0,38.0,2021.0,0.0,7149.0
"MISSING","online","MISSING","MISSING","guayaquil","guayas",418.0,849.0,3854.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",3.0,20.0,5039.0,120.0,40.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",419.0,849.0,3846.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",8.0,20.0,5039.0,320.0,40.0,2021.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",420.0,849.0,3847.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",80.0,20.0,5039.0,2080.0,26.0,2021.0,0.0,27424.8
"MISSING","online","MISSING","MISSING","guayaquil","guayas",421.0,849.0,3873.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",80.0,20.0,5039.0,2080.0,26.0,2021.0,0.0,7149.0
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",422.0,851.0,3661.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",17.0,1.0,17.0,340.0,20.0,2021.0,0.0,3886.186666666666
"MISSING","semipresencial","MISSING","20-07-2021","MISSING","pichincha",423.0,854.0,3444.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",48.0,4.0,52.0,1920.0,40.0,2021.0,0.0,29860.0
"MISSING","online","MISSING","20-07-2021","MISSING","pichincha",424.0,854.0,3458.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",48.0,4.0,52.0,1920.0,40.0,2021.0,0.0,29860.0
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",425.0,863.0,4029.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",66.0,23.0,1389.0,792.0,12.0,2021.0,0.0,7196.09
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",426.0,863.0,3992.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",13.0,23.0,1389.0,156.0,12.0,2021.0,0.0,2098.6285714285714
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",427.0,863.0,3971.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",107.0,23.0,1389.0,1284.0,12.0,2021.0,0.0,27424.8
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",428.0,863.0,4030.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",107.0,23.0,1389.0,1284.0,12.0,2021.0,0.0,7149.0
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",429.0,863.0,3993.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",80.0,23.0,1389.0,960.0,12.0,2021.0,0.0,7196.09
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",430.0,863.0,4001.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",180.0,23.0,1389.0,2160.0,12.0,2021.0,0.0,34220.0
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",431.0,863.0,4024.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",126.0,23.0,1389.0,1512.0,12.0,2021.0,0.0,34220.0
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",432.0,863.0,4006.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",10.0,23.0,1389.0,120.0,12.0,2021.0,0.0,615.6961538375385
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",433.0,863.0,4007.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",10.0,23.0,1389.0,120.0,12.0,2021.0,0.0,615.6961538375385
"programas de escritorio","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",434.0,863.0,4010.0,6.0,0.0,38.499999996,"curso","tecnologías de la información y comunicación","excel avanzado","calificado","operador de capacitación",19.0,23.0,1389.0,228.0,12.0,2021.0,731.499999924,1094.4599999696
"programas de escritorio","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",435.0,863.0,4034.0,6.0,0.0,38.499999996,"curso","tecnologías de la información y comunicación","excel avanzado","calificado","operador de capacitación",19.0,23.0,1389.0,228.0,12.0,2021.0,731.499999924,1094.4599999696
"programas de escritorio","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",436.0,863.0,4031.0,6.0,0.0,126.0,"curso","tecnologías de la información y comunicación","excel básico","calificado","operador de capacitación",58.0,23.0,1389.0,696.0,12.0,2021.0,7308.0,7196.09
"programas de escritorio","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",437.0,863.0,4032.0,6.0,0.0,126.0,"curso","tecnologías de la información y comunicación","excel básico","calificado","operador de capacitación",58.0,23.0,1389.0,696.0,12.0,2021.0,7308.0,7196.09
"programas de escritorio","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",438.0,863.0,4009.0,6.0,0.0,177.0,"curso","tecnologías de la información y comunicación","excel intermedio","calificado","operador de capacitación",37.0,23.0,1389.0,444.0,12.0,2021.0,6549.0,5325.64
"programas de escritorio","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",439.0,863.0,4033.0,6.0,0.0,177.0,"curso","tecnologías de la información y comunicación","excel intermedio","calificado","operador de capacitación",37.0,23.0,1389.0,444.0,12.0,2021.0,6549.0,5325.64
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",440.0,863.0,3998.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",19.0,23.0,1389.0,228.0,12.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",441.0,863.0,3969.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",145.0,23.0,1389.0,1740.0,12.0,2021.0,0.0,34220.0
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",442.0,863.0,3999.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",145.0,23.0,1389.0,1740.0,12.0,2021.0,0.0,34220.0
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",443.0,863.0,3972.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",38.0,23.0,1389.0,456.0,12.0,2021.0,0.0,5325.64
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",444.0,863.0,3981.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",38.0,23.0,1389.0,456.0,12.0,2021.0,0.0,5325.64
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",445.0,863.0,4013.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",20.0,23.0,1389.0,240.0,12.0,2021.0,0.0,3026.957142857143
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",446.0,863.0,4037.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",20.0,23.0,1389.0,240.0,12.0,2021.0,0.0,1011.25
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",447.0,863.0,4015.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",19.0,23.0,1389.0,228.0,12.0,2021.0,0.0,1094.4599999696
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",448.0,863.0,4041.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",19.0,23.0,1389.0,228.0,12.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",449.0,863.0,3977.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",14.0,23.0,1389.0,168.0,12.0,2021.0,0.0,2098.6285714285714
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",450.0,863.0,3987.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",14.0,23.0,1389.0,168.0,12.0,2021.0,0.0,2098.6285714285714
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",451.0,863.0,3975.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",26.0,23.0,1389.0,312.0,12.0,2021.0,0.0,3026.957142857143
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",452.0,863.0,3985.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",26.0,23.0,1389.0,312.0,12.0,2021.0,0.0,1011.25
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",453.0,863.0,3982.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",32.0,23.0,1389.0,384.0,12.0,2021.0,0.0,1011.25
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",454.0,863.0,3986.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",285.0,23.0,1389.0,3420.0,12.0,2021.0,0.0,34688.11
"capacitación","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",455.0,863.0,3991.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",8.0,23.0,1389.0,96.0,12.0,2021.0,0.0,615.6961538375385
"capacitación","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",456.0,863.0,4004.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",8.0,23.0,1389.0,96.0,12.0,2021.0,0.0,615.6961538375385
"MISSING","online","fundacion rio guayas","15-10-2021","guayaquil","guayas",457.0,863.0,4018.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",15.0,23.0,1389.0,180.0,12.0,2021.0,0.0,2098.6285714285714
"MISSING","presencial","fundacion rio guayas","15-10-2021","guayaquil","guayas",458.0,863.0,4019.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",15.0,23.0,1389.0,180.0,12.0,2021.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","cayambe","pichincha",459.0,868.0,679.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,10.0,178.0,1132.0,566.0,2021.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","cayambe","pichincha",460.0,868.0,680.0,6.0,0.0,0.0,"curso","mecánica automotriz",,"calificado","operador de capacitación",31.0,10.0,178.0,6200.0,200.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",461.0,871.0,3611.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",9.0,8.0,324.0,1080.0,120.0,2021.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",462.0,871.0,3605.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",24.0,8.0,324.0,2880.0,120.0,2021.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",463.0,871.0,3609.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",58.0,8.0,324.0,3480.0,60.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",464.0,871.0,3604.0,6.0,0.0,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",17.0,8.0,324.0,2040.0,120.0,2021.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",465.0,871.0,3601.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",71.0,8.0,324.0,8520.0,120.0,2021.0,0.0,85929.324998295
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",466.0,871.0,4996.0,6.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",76.0,8.0,324.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",467.0,871.0,3616.0,6.0,0.0,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",32.0,8.0,324.0,3840.0,120.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",468.0,871.0,3611.0,3.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",11.0,12.0,202.0,1320.0,120.0,2018.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",469.0,871.0,3605.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",18.0,12.0,202.0,2160.0,120.0,2018.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",470.0,871.0,3601.0,3.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",28.0,12.0,202.0,3360.0,120.0,2018.0,0.0,37297.46666666667
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",471.0,871.0,4996.0,3.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",41.0,12.0,202.0,0.0,0.0,2018.0,0.0,212.81000000000003
"hardware y equipos","presencial","MISSING","MISSING","quito","pichincha",472.0,871.0,3603.0,3.0,0.0,1160.4,"curso","tecnologías de la información y comunicación","mantenimiento y arreglo de celulares","calificado","operador de capacitación",3.0,12.0,202.0,360.0,120.0,2018.0,3481.2000000000003,3886.186666666666
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",473.0,871.0,4996.0,4.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",14.0,2.0,37.0,0.0,0.0,2019.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",474.0,871.0,3616.0,4.0,0.0,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",23.0,2.0,37.0,2760.0,120.0,2019.0,0.0,29860.0
"MISSING","MISSING","MISSING","MISSING","MISSING","manabi",475.0,876.0,4995.0,6.0,0.0,0.0,"perfil","suministro de electricidad, gas, vapor y aire acondicionado",,"calificado","operador de capacitación",2.0,1.0,2.0,0.0,0.0,2021.0,0.0,212.81000000000003
"capacitación","presencial","MISSING","15-12-2021","quito","pichincha",476.0,899.0,4537.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",241.0,11.0,352.0,28920.0,120.0,2021.0,0.0,85929.324998295
"capacitación","presencial","MISSING","15-12-2021","quito","pichincha",477.0,899.0,4539.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",4.0,11.0,352.0,320.0,80.0,2021.0,0.0,3026.957142857143
"capacitación","presencial","MISSING","15-12-2021","quito","pichincha",478.0,899.0,4538.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",16.0,11.0,352.0,5760.0,360.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",479.0,908.0,2557.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",28.0,6.0,349.0,224.0,8.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",480.0,908.0,2558.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",128.0,6.0,349.0,1024.0,8.0,2021.0,0.0,7196.09
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",481.0,908.0,2554.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",77.0,6.0,349.0,616.0,8.0,2021.0,0.0,2803.5
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",482.0,908.0,2560.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",59.0,6.0,349.0,472.0,8.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",483.0,908.0,2561.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",30.0,6.0,349.0,360.0,12.0,2021.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",484.0,908.0,2559.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",27.0,6.0,349.0,216.0,8.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",485.0,908.0,2558.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",48.0,8.0,149.0,384.0,8.0,2018.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",486.0,908.0,2561.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,8.0,149.0,60.0,12.0,2018.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",487.0,908.0,2559.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",36.0,8.0,149.0,288.0,8.0,2018.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",488.0,908.0,2558.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",180.0,5.0,278.0,1440.0,8.0,2019.0,0.0,10812.15
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",489.0,908.0,2554.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",16.0,5.0,278.0,128.0,8.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",490.0,908.0,2561.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",39.0,5.0,278.0,468.0,12.0,2019.0,0.0,5325.64
"MISSING","presencial","MISSING","24-08-2021","quito","pichincha",491.0,908.0,2559.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",34.0,5.0,278.0,272.0,8.0,2019.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","14-10-2021","quito","pichincha",492.0,913.0,4119.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",3.0,3.0,9.0,72.0,24.0,2021.0,0.0,615.6961538375385
"MISSING","online","MISSING","14-10-2021","quito","pichincha",493.0,913.0,4134.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",3.0,3.0,9.0,72.0,24.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","14-10-2021","quito","pichincha",494.0,913.0,4121.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",5.0,3.0,9.0,120.0,24.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",495.0,943.0,4505.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",3.0,15.0,1256.0,60.0,20.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",496.0,943.0,4504.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",3.0,15.0,1256.0,60.0,20.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",497.0,943.0,4511.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",206.0,15.0,1256.0,2060.0,10.0,2021.0,0.0,19648.734104166666
