id_oec,id_perfil,id_fecha,num_cer,total_horas,total_cursos,volumen_capacitados,total_ganacias,%_asistencia
197.0,,53,2,,4,11,,
197.0,,163,26,,3,37,,
197.0,,699,1,,3,8,,
197.0,,422,1,,4,26,,
197.0,,701,11,,3,55,,
197.0,,702,1,,4,40,,
197.0,,703,1,,4,39,,
197.0,,127,2,,4,14,,
197.0,,13,2,,3,8,,
197.0,,706,2,,4,69,,
197.0,,707,1,,4,50,,
197.0,,94,8,,4,31,,
197.0,,95,16,,2,24,,
197.0,,710,1,,3,52,,
197.0,,438,9,,4,22,,
197.0,,712,6,,3,19,,
197.0,,713,4,,1,4,,
197.0,,128,1,,2,5,,
197.0,,715,2,,2,6,,
197.0,,716,1,,2,2,,
197.0,,717,1,,3,9,,
197.0,,718,1,,2,2,,
197.0,,444,33,,4,44,,
197.0,,447,6,,4,17,,
197.0,,721,1,,4,4,,
197.0,,168,15,,4,28,,
197.0,,450,2,,4,14,,
197.0,,185,2,,3,9,,
197.0,,725,23,,4,59,,
197.0,,129,1,,3,30,,
197.0,,455,1,,3,81,,
197.0,,456,1,,4,20,,
197.0,,458,15,,4,38,,
197.0,,15,1,,3,20,,
197.0,,731,6,,3,8,,
197.0,,462,1,,3,15,,
197.0,,104,2,,4,8,,
197.0,,734,8,,3,11,,
197.0,,170,3,,3,8,,
197.0,,736,3,,2,6,,
197.0,,737,1,,3,5,,
197.0,,738,11,,4,25,,
197.0,,466,1,,3,4,,
197.0,,740,1,,2,6,,
197.0,,741,7,,4,14,,
197.0,,17,1,,4,13,,
197.0,,743,2,,3,17,,
197.0,,471,2,,3,6,,
197.0,,472,2,,4,29,,
197.0,,746,5,,4,31,,
197.0,,36,2,,4,23,,
197.0,,748,2,,4,10,,
197.0,,749,2,,4,10,,
197.0,,172,3,,3,6,,
197.0,,751,3,,3,8,,
197.0,,752,2,,2,19,,
197.0,,753,17,,4,47,,
197.0,,754,15,,3,23,,
197.0,,755,6,,4,34,,
197.0,,756,1,,3,5,,
197.0,,757,1,,2,5,,
197.0,,480,12,,3,32,,
197.0,,18,14,,4,34,,
197.0,,113,1,,3,14,,
197.0,,19,10,,4,25,,
197.0,,762,3,,4,30,,
197.0,,763,1,,4,22,,
197.0,,764,1,,3,18,,
197.0,,765,9,,3,67,,
197.0,,31,1,,4,30,,
197.0,,118,10,,4,44,,
197.0,,768,1,,3,20,,
197.0,,219,7,,3,17,,
197.0,,62,32,,3,44,,
197.0,,771,5,,4,21,,
197.0,,772,2,,4,42,,
197.0,,498,2,,4,16,,
197.0,,774,1,,4,14,,
197.0,,775,1,,1,1,,
197.0,,776,5,,2,9,,
197.0,,777,1,,3,48,,
197.0,,174,1,,2,6,,
197.0,,63,2,,4,33,,
197.0,,194,4,,3,11,,
197.0,470.0,326,1,6.0,1,1,250.0,
197.0,470.0,642,1,6.0,2,2,250.0,
197.0,470.0,349,3,18.0,4,26,250.0,
197.0,470.0,784,3,18.0,2,7,250.0,
197.0,470.0,0,4,24.0,3,15,250.0,
197.0,470.0,786,36,216.0,2,39,250.0,
197.0,470.0,650,2,12.0,3,4,250.0,
197.0,470.0,352,5,30.0,3,25,250.0,
197.0,470.0,353,1,6.0,3,5,250.0,
197.0,470.0,533,1,6.0,2,22,250.0,
197.0,470.0,791,1,6.0,3,23,250.0,
197.0,470.0,792,2,12.0,2,5,250.0,
197.0,470.0,620,17,102.0,1,17,250.0,
197.0,470.0,651,10,60.0,4,43,250.0,
197.0,470.0,1,2,12.0,2,19,250.0,
197.0,470.0,534,3,18.0,2,35,250.0,
197.0,470.0,221,7,42.0,2,8,250.0,
197.0,470.0,798,12,72.0,3,28,250.0,
197.0,470.0,535,1,6.0,2,5,250.0,
197.0,470.0,64,3,18.0,1,3,250.0,
197.0,470.0,142,11,66.0,4,62,250.0,
197.0,470.0,802,1,6.0,3,7,250.0,
197.0,470.0,124,1,6.0,2,2,250.0,
197.0,470.0,65,6,36.0,3,76,250.0,
197.0,470.0,655,4,24.0,3,7,250.0,
197.0,470.0,49,3,18.0,4,36,250.0,
197.0,470.0,536,7,42.0,3,17,250.0,
197.0,470.0,361,3,18.0,3,7,250.0,
197.0,470.0,68,12,72.0,1,12,250.0,
197.0,470.0,265,3,18.0,2,5,250.0,
197.0,470.0,658,11,66.0,3,30,250.0,
197.0,470.0,2,9,54.0,3,26,250.0,
197.0,470.0,21,26,156.0,4,37,250.0,
197.0,470.0,362,12,72.0,2,13,250.0,
197.0,470.0,815,5,30.0,2,16,250.0,
197.0,470.0,69,16,96.0,3,23,250.0,
197.0,470.0,365,1,6.0,1,1,250.0,
197.0,470.0,818,3,18.0,1,3,250.0,
197.0,470.0,321,2,12.0,3,11,250.0,
197.0,470.0,820,1,6.0,3,4,250.0,
197.0,470.0,821,1,6.0,1,1,250.0,
197.0,470.0,662,26,156.0,4,48,250.0,
197.0,470.0,368,39,234.0,3,68,250.0,
197.0,470.0,824,4,24.0,3,12,250.0,
197.0,470.0,825,3,18.0,2,4,250.0,
197.0,470.0,369,4,24.0,4,7,250.0,
197.0,470.0,664,3,18.0,3,10,250.0,
197.0,470.0,828,4,24.0,2,14,250.0,
197.0,470.0,371,1,6.0,2,4,250.0,
197.0,470.0,177,3,18.0,3,9,250.0,
197.0,470.0,831,5,30.0,2,7,250.0,
197.0,470.0,832,3,18.0,2,5,250.0,
197.0,470.0,71,5,30.0,3,14,250.0,
197.0,470.0,372,2,12.0,2,9,250.0,
197.0,470.0,144,1,6.0,2,4,250.0,
197.0,470.0,374,4,24.0,4,27,250.0,
197.0,470.0,73,10,60.0,1,10,250.0,
197.0,470.0,376,1,6.0,3,3,250.0,
197.0,470.0,839,2,12.0,3,37,250.0,
197.0,470.0,74,1,6.0,2,3,250.0,
197.0,470.0,841,3,18.0,3,26,250.0,
197.0,470.0,842,4,24.0,3,15,250.0,
197.0,470.0,843,6,36.0,3,30,250.0,
197.0,470.0,24,10,60.0,3,16,250.0,
197.0,470.0,137,7,42.0,2,13,250.0,
197.0,470.0,77,10,60.0,2,15,250.0,
197.0,470.0,269,6,36.0,4,48,250.0,
197.0,470.0,78,18,108.0,3,20,250.0,
197.0,470.0,849,2,12.0,2,19,250.0,
197.0,470.0,270,3,18.0,2,4,250.0,
197.0,470.0,851,2,12.0,3,35,250.0,
197.0,470.0,852,3,18.0,3,11,250.0,
197.0,470.0,853,2,12.0,2,3,250.0,
197.0,470.0,156,4,24.0,4,14,250.0,
197.0,470.0,126,22,132.0,4,40,250.0,
197.0,470.0,178,13,78.0,2,17,250.0,
197.0,470.0,675,12,72.0,4,68,250.0,
197.0,470.0,513,1,6.0,2,6,250.0,
197.0,470.0,859,4,24.0,3,9,250.0,
197.0,470.0,589,32,192.0,2,57,250.0,
197.0,470.0,80,3,18.0,3,27,250.0,
197.0,470.0,146,5,30.0,3,10,250.0,
197.0,470.0,863,1,6.0,2,6,250.0,
197.0,470.0,81,6,36.0,3,20,250.0,
197.0,470.0,865,43,258.0,2,45,250.0,
197.0,470.0,388,21,126.0,3,51,250.0,
197.0,470.0,679,2,12.0,4,55,250.0,
197.0,470.0,868,5,30.0,1,5,250.0,
197.0,470.0,680,60,360.0,3,66,250.0,
197.0,470.0,545,3,18.0,3,51,250.0,
197.0,470.0,390,4,24.0,2,7,250.0,
197.0,470.0,872,1,6.0,3,11,250.0,
197.0,470.0,391,2,12.0,4,22,250.0,
197.0,470.0,684,2,12.0,3,5,250.0,
197.0,470.0,875,4,24.0,2,9,250.0,
197.0,470.0,83,17,102.0,4,55,250.0,
197.0,470.0,393,16,96.0,4,53,250.0,
197.0,470.0,878,2,12.0,3,36,250.0,
197.0,470.0,879,22,132.0,3,26,250.0,
197.0,470.0,880,1,6.0,3,14,250.0,
197.0,470.0,590,8,48.0,2,10,250.0,
197.0,470.0,687,1,6.0,2,2,250.0,
197.0,470.0,883,1,6.0,1,1,250.0,
197.0,470.0,884,1,6.0,3,7,250.0,
197.0,470.0,885,2,12.0,2,9,250.0,
197.0,470.0,397,2,12.0,4,18,250.0,
197.0,470.0,27,1,6.0,2,20,250.0,
197.0,470.0,398,2,12.0,3,31,250.0,
197.0,470.0,401,3,18.0,3,11,250.0,
197.0,470.0,691,4,24.0,4,10,250.0,
197.0,470.0,9,5,30.0,3,9,250.0,
197.0,470.0,892,1,6.0,2,3,250.0,
197.0,470.0,403,11,66.0,3,17,250.0,
197.0,470.0,277,1,6.0,2,3,250.0,
197.0,470.0,895,2,12.0,1,2,250.0,
197.0,470.0,896,11,66.0,3,15,250.0,
197.0,470.0,897,9,54.0,3,25,250.0,
197.0,470.0,406,11,66.0,4,28,250.0,
197.0,470.0,89,1,6.0,3,5,250.0,
197.0,470.0,900,4,24.0,2,22,250.0,
197.0,470.0,33,2,12.0,2,3,250.0,
197.0,470.0,902,1,6.0,1,1,250.0,
197.0,470.0,903,8,48.0,3,21,250.0,
197.0,470.0,904,1,6.0,3,62,250.0,
197.0,470.0,551,3,18.0,2,26,250.0,
197.0,470.0,409,4,24.0,4,16,250.0,
197.0,470.0,140,3,18.0,4,28,250.0,
197.0,470.0,908,1,6.0,1,1,250.0,
197.0,470.0,909,2,12.0,3,6,250.0,
197.0,470.0,910,7,42.0,3,15,250.0,
197.0,470.0,911,1,6.0,2,2,250.0,
197.0,470.0,412,3,18.0,4,28,250.0,
197.0,470.0,913,4,24.0,2,16,250.0,
197.0,470.0,11,7,42.0,3,31,250.0,
197.0,470.0,53,6,36.0,4,11,250.0,
197.0,470.0,916,5,30.0,2,10,250.0,
197.0,470.0,917,6,36.0,2,27,250.0,
197.0,470.0,415,15,90.0,3,20,250.0,
197.0,470.0,162,2,12.0,2,12,250.0,
197.0,470.0,920,2,12.0,1,2,250.0,
197.0,470.0,921,1,6.0,3,12,250.0,
197.0,470.0,163,10,60.0,3,37,250.0,
197.0,470.0,699,6,36.0,3,8,250.0,
197.0,470.0,420,2,12.0,2,4,250.0,
197.0,470.0,925,5,30.0,2,12,250.0,
197.0,470.0,926,3,18.0,2,4,250.0,
197.0,470.0,422,3,18.0,4,26,250.0,
197.0,470.0,928,2,12.0,3,9,250.0,
197.0,470.0,12,6,36.0,3,9,250.0,
197.0,470.0,164,1,6.0,3,9,250.0,
197.0,470.0,931,2,12.0,3,4,250.0,
197.0,470.0,427,1,6.0,2,3,250.0,
197.0,470.0,428,4,24.0,2,49,250.0,
197.0,470.0,701,26,156.0,3,55,250.0,
197.0,470.0,935,14,84.0,3,38,250.0,
197.0,470.0,612,1,6.0,1,1,250.0,
197.0,470.0,702,1,6.0,4,40,250.0,
197.0,470.0,165,5,30.0,3,15,250.0,
197.0,470.0,703,6,36.0,4,39,250.0,
197.0,470.0,940,2,12.0,2,19,250.0,
197.0,470.0,941,6,36.0,1,6,250.0,
197.0,470.0,127,5,30.0,4,14,250.0,
197.0,470.0,13,2,12.0,3,8,250.0,
197.0,470.0,706,16,96.0,4,69,250.0,
197.0,470.0,945,4,24.0,1,4,250.0,
197.0,470.0,707,1,6.0,4,50,250.0,
197.0,470.0,94,16,96.0,4,31,250.0,
197.0,470.0,948,7,42.0,2,11,250.0,
197.0,470.0,95,8,48.0,2,24,250.0,
197.0,470.0,432,1,6.0,1,1,250.0,
197.0,470.0,433,1,6.0,2,2,250.0,
197.0,470.0,710,21,126.0,3,52,250.0,
197.0,470.0,434,1,6.0,2,4,250.0,
197.0,470.0,316,2,12.0,1,2,250.0,
197.0,470.0,635,5,30.0,2,19,250.0,
197.0,470.0,438,2,12.0,4,22,250.0,
197.0,470.0,217,7,42.0,1,7,250.0,
197.0,470.0,128,4,24.0,2,5,250.0,
197.0,470.0,715,4,24.0,2,6,250.0,
197.0,470.0,960,1,6.0,1,1,250.0,
197.0,470.0,961,6,36.0,3,12,250.0,
197.0,470.0,962,1,6.0,3,8,250.0,
197.0,470.0,963,4,24.0,1,4,250.0,
197.0,470.0,964,10,60.0,3,18,250.0,
197.0,470.0,237,4,24.0,3,29,250.0,
197.0,470.0,718,1,6.0,2,2,250.0,
197.0,470.0,967,4,24.0,1,4,250.0,
197.0,470.0,968,4,24.0,3,36,250.0,
197.0,470.0,969,1,6.0,3,9,250.0,
197.0,470.0,520,5,30.0,2,6,250.0,
197.0,470.0,444,9,54.0,4,44,250.0,
197.0,470.0,972,1,6.0,2,2,250.0,
197.0,470.0,14,4,24.0,2,5,250.0,
197.0,470.0,447,2,12.0,4,17,250.0,
197.0,470.0,721,1,6.0,4,4,250.0,
197.0,470.0,184,6,36.0,3,16,250.0,
197.0,470.0,977,3,18.0,2,4,250.0,
197.0,470.0,168,5,30.0,4,28,250.0,
197.0,470.0,450,3,18.0,4,14,250.0,
197.0,470.0,185,4,24.0,3,9,250.0,
197.0,470.0,633,5,30.0,3,22,250.0,
197.0,470.0,725,8,48.0,4,59,250.0,
197.0,470.0,983,4,24.0,3,26,250.0,
197.0,470.0,521,8,48.0,2,19,250.0,
197.0,470.0,129,3,18.0,3,30,250.0,
197.0,470.0,100,2,12.0,3,6,250.0,
197.0,470.0,987,3,18.0,2,21,250.0,
197.0,470.0,593,1,6.0,1,1,250.0,
197.0,470.0,616,5,30.0,2,30,250.0,
197.0,470.0,454,1,6.0,3,21,250.0,
197.0,470.0,563,1,6.0,2,8,250.0,
197.0,470.0,992,2,12.0,3,16,250.0,
197.0,470.0,456,3,18.0,4,20,250.0,
197.0,470.0,101,6,36.0,2,11,250.0,
197.0,470.0,458,10,60.0,4,38,250.0,
197.0,470.0,130,3,18.0,3,12,250.0,
197.0,470.0,103,28,168.0,2,30,250.0,
197.0,470.0,461,1,6.0,1,1,250.0,
197.0,470.0,104,3,18.0,4,8,250.0,
197.0,470.0,734,2,12.0,3,11,250.0,
197.0,470.0,1001,20,120.0,1,20,250.0,
197.0,470.0,16,2,12.0,2,11,250.0,
197.0,470.0,1003,6,36.0,1,6,250.0,
197.0,470.0,1004,3,18.0,3,10,250.0,
197.0,470.0,1005,1,6.0,2,18,250.0,
197.0,470.0,343,20,120.0,2,39,250.0,
197.0,470.0,317,3,18.0,2,20,250.0,
197.0,470.0,738,2,12.0,4,25,250.0,
197.0,470.0,1009,3,18.0,2,4,250.0,
197.0,470.0,741,2,12.0,4,14,250.0,
197.0,470.0,1011,2,12.0,3,5,250.0,
197.0,470.0,17,2,12.0,4,13,250.0,
197.0,470.0,108,1,6.0,1,1,250.0,
197.0,470.0,1014,6,36.0,1,6,250.0,
197.0,470.0,469,19,114.0,3,35,250.0,
197.0,470.0,572,5,30.0,2,28,250.0,
197.0,470.0,1017,1,6.0,3,62,250.0,
197.0,470.0,743,8,48.0,3,17,250.0,
197.0,470.0,1019,3,18.0,2,4,250.0,
197.0,470.0,208,1,6.0,2,5,250.0,
197.0,470.0,187,1,6.0,3,10,250.0,
197.0,470.0,171,11,66.0,3,23,250.0,
197.0,470.0,472,5,30.0,4,29,250.0,
197.0,470.0,746,6,36.0,4,31,250.0,
197.0,470.0,1025,4,24.0,3,31,250.0,
197.0,470.0,1026,6,36.0,2,7,250.0,
197.0,470.0,1027,1,6.0,3,15,250.0,
197.0,470.0,1028,3,18.0,3,23,250.0,
197.0,470.0,58,39,234.0,1,39,250.0,
197.0,470.0,1030,2,12.0,3,21,250.0,
197.0,470.0,36,13,78.0,4,23,250.0,
197.0,470.0,477,10,60.0,3,18,250.0,
197.0,470.0,1033,3,18.0,2,5,250.0,
197.0,470.0,1034,2,12.0,3,8,250.0,
197.0,470.0,574,1,6.0,2,4,250.0,
197.0,470.0,748,2,12.0,4,10,250.0,
197.0,470.0,1037,9,54.0,3,16,250.0,
197.0,470.0,749,1,6.0,4,10,250.0,
197.0,470.0,1039,1,6.0,2,10,250.0,
197.0,470.0,1040,3,18.0,3,11,250.0,
197.0,470.0,1041,1,6.0,1,1,250.0,
197.0,470.0,172,2,12.0,3,6,250.0,
197.0,470.0,1043,7,42.0,2,24,250.0,
197.0,470.0,141,1,6.0,2,13,250.0,
197.0,470.0,632,2,12.0,3,10,250.0,
197.0,470.0,751,1,6.0,3,8,250.0,
197.0,470.0,598,6,36.0,3,23,250.0,
197.0,470.0,1048,5,30.0,2,8,250.0,
197.0,470.0,1049,3,18.0,2,4,250.0,
197.0,470.0,1050,36,216.0,2,43,250.0,
197.0,470.0,753,6,36.0,4,47,250.0,
197.0,470.0,112,2,12.0,3,5,250.0,
197.0,470.0,755,3,18.0,4,34,250.0,
197.0,470.0,756,1,6.0,3,5,250.0,
197.0,470.0,1055,1,6.0,1,1,250.0,
197.0,470.0,617,2,12.0,1,2,250.0,
197.0,470.0,1057,4,24.0,3,29,250.0,
197.0,470.0,578,10,60.0,2,64,250.0,
197.0,470.0,1059,1,6.0,1,1,250.0,
197.0,470.0,1060,11,66.0,2,13,250.0,
197.0,470.0,18,3,18.0,4,34,250.0,
197.0,470.0,113,7,42.0,3,14,250.0,
197.0,470.0,1063,2,12.0,3,6,250.0,
197.0,470.0,19,4,24.0,4,25,250.0,
197.0,470.0,1065,5,30.0,2,6,250.0,
197.0,470.0,115,4,24.0,2,7,250.0,
197.0,470.0,116,5,30.0,2,7,250.0,
197.0,470.0,762,6,36.0,4,30,250.0,
197.0,470.0,763,14,84.0,4,22,250.0,
197.0,470.0,1070,2,12.0,3,6,250.0,
197.0,470.0,1071,19,114.0,1,19,250.0,
197.0,470.0,1072,6,36.0,3,19,250.0,
197.0,470.0,765,57,342.0,3,67,250.0,
197.0,470.0,31,5,30.0,4,30,250.0,
197.0,470.0,344,2,12.0,3,5,250.0,
197.0,470.0,118,2,12.0,4,44,250.0,
197.0,470.0,1077,4,24.0,1,4,250.0,
197.0,470.0,490,2,12.0,3,11,250.0,
197.0,470.0,1079,22,132.0,3,26,250.0,
197.0,470.0,1080,1,6.0,2,19,250.0,
197.0,470.0,768,2,12.0,3,20,250.0,
197.0,470.0,119,19,114.0,2,57,250.0,
197.0,470.0,1083,7,42.0,2,16,250.0,
197.0,470.0,1084,2,12.0,3,5,250.0,
197.0,470.0,1085,7,42.0,3,23,250.0,
197.0,470.0,219,3,18.0,3,17,250.0,
197.0,470.0,62,10,60.0,3,44,250.0,
197.0,470.0,1088,14,84.0,1,14,250.0,
197.0,470.0,1089,1,6.0,2,4,250.0,
197.0,470.0,771,10,60.0,4,21,250.0,
197.0,470.0,319,2,12.0,2,9,250.0,
197.0,470.0,582,3,18.0,2,10,250.0,
197.0,470.0,1093,1,6.0,2,15,250.0,
197.0,470.0,1094,5,30.0,2,8,250.0,
197.0,470.0,173,4,24.0,2,34,250.0,
197.0,470.0,1096,11,66.0,3,15,250.0,
197.0,470.0,772,3,18.0,4,42,250.0,
197.0,470.0,498,5,30.0,4,16,250.0,
197.0,470.0,499,5,30.0,3,7,250.0,
197.0,470.0,500,3,18.0,3,9,250.0,
197.0,470.0,774,2,12.0,4,14,250.0,
197.0,470.0,210,13,78.0,2,14,250.0,
197.0,470.0,777,1,6.0,3,48,250.0,
197.0,470.0,1104,8,48.0,3,14,250.0,
197.0,470.0,1105,6,36.0,1,6,250.0,
197.0,470.0,63,12,72.0,4,33,250.0,
197.0,470.0,1107,1,6.0,2,2,250.0,
197.0,470.0,194,6,36.0,3,11,250.0,
197.0,470.0,20,1,6.0,3,5,250.0,
197.0,470.0,1110,2,12.0,3,19,250.0,
197.0,470.0,1111,15,90.0,2,18,250.0,
197.0,470.0,1112,23,138.0,2,38,250.0,
197.0,470.0,1113,3,18.0,3,18,250.0,
197.0,,1114,2,,1,2,,
197.0,,349,9,,4,26,,
197.0,,0,9,,3,15,,
197.0,,649,3,,2,17,,
197.0,,1118,4,,2,9,,
197.0,,786,3,,2,39,,
197.0,,352,6,,3,25,,
197.0,,1121,1,,2,5,,
197.0,,353,3,,3,5,,
197.0,,791,18,,3,23,,
197.0,,651,12,,4,43,,
197.0,,1125,2,,2,4,,
197.0,,1,17,,2,19,,
197.0,,221,1,,2,8,,
197.0,,1128,2,,2,5,,
197.0,,798,15,,3,28,,
197.0,,653,5,,3,12,,
197.0,,1131,3,,2,4,,
197.0,,142,9,,4,62,,
197.0,,802,4,,3,7,,
197.0,,1134,1,,1,1,,
197.0,,65,27,,3,76,,
197.0,,49,27,,4,36,,
197.0,,1137,6,,2,11,,
197.0,,358,14,,1,14,,
197.0,,1139,3,,1,3,,
197.0,,1140,2,,1,2,,
197.0,,1141,7,,1,7,,
197.0,,361,3,,3,7,,
197.0,,265,2,,2,5,,
197.0,,510,5,,2,7,,
197.0,,1145,1,,1,1,,
197.0,,212,7,,2,8,,
197.0,,2,14,,3,26,,
197.0,,1148,7,,1,7,,
197.0,,1149,1,,2,12,,
197.0,,1150,4,,2,7,,
197.0,,1151,9,,1,9,,
197.0,,659,8,,2,9,,
197.0,,21,2,,4,37,,
197.0,,1154,6,,1,6,,
197.0,,362,1,,2,13,,
197.0,,363,17,,2,21,,
197.0,,223,16,,2,20,,
197.0,,815,11,,2,16,,
197.0,,69,4,,3,23,,
197.0,,1160,18,,2,24,,
197.0,,1161,7,,2,10,,
197.0,,321,5,,3,11,,
197.0,,3,1,,2,2,,
197.0,,820,2,,3,4,,
197.0,,367,30,,1,30,,
197.0,,1166,2,,2,3,,
197.0,,1167,3,,1,3,,
197.0,,662,6,,4,48,,
197.0,,1169,21,,2,22,,
197.0,,368,19,,3,68,,
197.0,,824,6,,3,12,,
197.0,,825,1,,2,4,,
197.0,,369,1,,4,7,,
197.0,,664,6,,3,10,,
197.0,,828,10,,2,14,,
197.0,,371,3,,2,4,,
197.0,,665,3,,3,6,,
197.0,,177,4,,3,9,,
197.0,,831,2,,2,7,,
197.0,,23,5,,2,6,,
197.0,,71,4,,3,14,,
197.0,,666,14,,3,19,,
197.0,,372,7,,2,9,,
197.0,,72,1,,1,1,,
197.0,,144,3,,2,4,,
197.0,,374,10,,4,27,,
197.0,,375,2,,1,2,,
197.0,,1188,1,,2,3,,
197.0,,376,1,,3,3,,
197.0,,839,10,,3,37,,
197.0,,74,2,,2,3,,
197.0,,669,16,,3,19,,
197.0,,841,20,,3,26,,
197.0,,842,5,,3,15,,
197.0,,843,15,,3,30,,
197.0,,377,6,,1,6,,
197.0,,24,5,,3,16,,
197.0,,137,6,,2,13,,
197.0,,77,5,,2,15,,
197.0,,269,28,,4,48,,
197.0,,78,1,,3,20,,
197.0,,270,1,,2,4,,
197.0,,851,30,,3,35,,
197.0,,852,4,,3,11,,
197.0,,79,7,,3,12,,
197.0,,155,3,,1,3,,
197.0,,156,5,,4,14,,
197.0,,126,4,,4,40,,
197.0,,1209,1,,2,2,,
197.0,,178,4,,2,17,,
197.0,,675,28,,4,68,,
197.0,,1212,1,,1,1,,
197.0,,384,5,,2,9,,
197.0,,859,3,,3,9,,
197.0,,1215,1,,1,1,,
197.0,,676,1,,3,4,,
197.0,,80,23,,3,27,,
197.0,,213,1,,1,1,,
197.0,,1219,6,,1,6,,
197.0,,146,2,,3,10,,
197.0,,273,1,,2,2,,
197.0,,81,11,,3,20,,
197.0,,865,2,,2,45,,
197.0,,678,1,,3,6,,
197.0,,388,27,,3,51,,
197.0,,1226,3,,1,3,,
197.0,,679,33,,4,55,,
197.0,,389,1,,2,3,,
197.0,,1229,1,,2,6,,
197.0,,682,16,,3,28,,
197.0,,390,3,,2,7,,
197.0,,872,5,,3,11,,
197.0,,1233,16,,2,18,,
197.0,,391,3,,4,22,,
197.0,,684,2,,3,5,,
197.0,,875,5,,2,9,,
197.0,,1237,15,,1,15,,
197.0,,83,23,,4,55,,
197.0,,179,1,,2,4,,
197.0,,393,10,,4,53,,
197.0,,1241,1,,1,1,,
197.0,,878,31,,3,36,,
197.0,,879,1,,3,26,,
197.0,,880,7,,3,14,,
197.0,,274,1,,1,1,,
197.0,,1246,11,,1,11,,
197.0,,1247,3,,1,3,,
197.0,,884,3,,3,7,,
197.0,,885,7,,2,9,,
197.0,,396,1,,2,7,,
197.0,,397,11,,4,18,,
197.0,,7,9,,3,19,,
197.0,,157,2,,2,5,,
197.0,,690,1,,3,4,,
197.0,,27,19,,2,20,,
197.0,,1256,9,,1,9,,
197.0,,1257,4,,1,4,,
197.0,,228,9,,2,20,,
197.0,,398,28,,3,31,,
197.0,,1260,20,,1,20,,
197.0,,400,1,,1,1,,
197.0,,401,3,,3,11,,
197.0,,1263,2,,1,2,,
197.0,,1264,2,,2,4,,
197.0,,158,2,,1,2,,
197.0,,691,2,,4,10,,
197.0,,9,3,,3,9,,
197.0,,892,2,,2,3,,
197.0,,1269,15,,1,15,,
197.0,,1270,7,,2,9,,
197.0,,1271,1,,1,1,,
197.0,,402,6,,2,8,,
197.0,,403,5,,3,17,,
197.0,,230,1,,2,2,,
197.0,,1275,1,,1,1,,
197.0,,160,2,,1,2,,
197.0,,896,1,,3,15,,
197.0,,897,14,,3,25,,
197.0,,406,12,,4,28,,
197.0,,89,3,,3,5,,
197.0,,900,18,,2,22,,
197.0,,33,1,,2,3,,
197.0,,1283,3,,2,4,,
197.0,,1284,2,,2,9,,
197.0,,903,10,,3,21,,
197.0,,904,57,,3,62,,
197.0,,409,9,,4,16,,
197.0,,140,18,,4,28,,
197.0,,909,1,,3,6,,
197.0,,1290,1,,1,1,,
197.0,,910,5,,3,15,,
197.0,,411,3,,1,3,,
197.0,,412,9,,4,28,,
197.0,,183,1,,1,1,,
197.0,,11,23,,3,31,,
197.0,,1296,1,,1,1,,
197.0,,53,2,,4,11,,
197.0,,1298,6,,2,7,,
197.0,,917,21,,2,27,,
197.0,,415,3,,3,20,,
197.0,,251,6,,2,8,,
197.0,,162,10,,2,12,,
197.0,,1303,11,,2,38,,
197.0,,921,10,,3,12,,
197.0,,163,1,,3,37,,
197.0,,1306,7,,2,8,,
197.0,,34,3,,2,6,,
197.0,,1308,13,,2,14,,
197.0,,638,18,,2,19,,
197.0,,422,21,,4,26,,
197.0,,928,4,,3,9,,
197.0,,12,2,,3,9,,
197.0,,423,5,,2,33,,
197.0,,1314,1,,2,4,,
197.0,,164,7,,3,9,,
197.0,,931,1,,3,4,,
197.0,,428,45,,2,49,,
197.0,,935,9,,3,38,,
197.0,,702,27,,4,40,,
197.0,,165,9,,3,15,,
197.0,,1321,1,,2,4,,
197.0,,703,24,,4,39,,
197.0,,1323,4,,2,5,,
197.0,,940,17,,2,19,,
197.0,,127,6,,4,14,,
197.0,,13,4,,3,8,,
197.0,,706,48,,4,69,,
197.0,,1328,6,,2,9,,
197.0,,707,30,,4,50,,
197.0,,94,4,,4,31,,
197.0,,710,30,,3,52,,
197.0,,628,1,,1,1,,
197.0,,635,14,,2,19,,
197.0,,1334,16,,2,17,,
197.0,,282,15,,1,15,,
197.0,,437,28,,1,28,,
197.0,,1337,1,,1,1,,
197.0,,438,8,,4,22,,
197.0,,712,10,,3,19,,
197.0,,961,4,,3,12,,
197.0,,962,6,,3,8,,
197.0,,717,2,,3,9,,
197.0,,441,14,,2,15,,
197.0,,236,2,,2,3,,
197.0,,646,3,,2,4,,
197.0,,964,5,,3,18,,
197.0,,237,7,,3,29,,
197.0,,968,21,,3,36,,
197.0,,1349,1,,1,1,,
197.0,,969,6,,3,9,,
197.0,,1351,5,,1,5,,
197.0,,444,1,,4,44,,
197.0,,150,22,,1,22,,
197.0,,447,6,,4,17,,
197.0,,1355,3,,1,3,,
197.0,,721,1,,4,4,,
197.0,,184,7,,3,16,,
197.0,,167,3,,2,16,,
197.0,,29,68,,2,75,,
197.0,,99,14,,2,19,,
197.0,,168,5,,4,28,,
197.0,,450,6,,4,14,,
197.0,,633,13,,3,22,,
197.0,,1364,1,,1,1,,
197.0,,725,15,,4,59,,
197.0,,983,19,,3,26,,
197.0,,129,26,,3,30,,
197.0,,1368,4,,2,8,,
197.0,,100,3,,3,6,,
197.0,,1370,24,,2,28,,
197.0,,987,18,,2,21,,
197.0,,453,1,,2,3,,
197.0,,454,19,,3,21,,
